Cena,Cena_za_metr,Id,Rynek,Strefa,Powierzchnia,Liczba pokoi,Liczba pięter,Piętro,URL
249300.0,7545.0,60530889,pierwotny,Fabryczna,33.04,1,2,,https://www.otodom.pl/oferta/mieszkanie-33-04-m-wroclaw-ID45YQF.html#ece8b1956f
359000.0,6698.0,59819626,wtorny,Krzyki,53.6,2,3,1.0,https://www.otodom.pl/oferta/mieszkanie-2-pokoje-balkon-garaz-komorka-w-cenie-ID42ZOG.html#ece8b1956f
415000.0,6587.0,60530646,wtorny,Fabryczna,63.0,3,4,3.0,https://www.otodom.pl/oferta/3-pokoje-na-zachodzie-wroclawia-ID45YMK.html#ece8b1956f
565000.0,8127.0,60530479,wtorny,Krzyki,69.52,3,3,3.0,https://www.otodom.pl/oferta/klimatyczne-dwupoziomowe-spokojna-okolica-ID45YK3.html#ece8b1956f
396000.0,7765.0,60530474,wtorny,Fabryczna,51.0,2,3,2.0,https://www.otodom.pl/oferta/swietnie-zlokalizowane-z-odrebna-kuchnia-ID45YJY.html#ece8b1956f
510279.0,7700.0,60529329,pierwotny,Fabryczna,66.27,3,4,1.0,https://www.otodom.pl/oferta/duza-loggia-nowe-zerniki-fabryczna-gotowe-ID45Yrw.html#ece8b1956f
285000.0,8716.0,60380153,wtorny,Stare Miasto,32.7,2,11,10.0,https://www.otodom.pl/oferta/2-pokoje-w-swietnej-lokalizacji-hot-ID45lDr.html#ece8b1956f
350000.0,8393.0,60528424,wtorny,Fabryczna,41.7,2,10,4.0,https://www.otodom.pl/oferta/2-pok-pelny-rozklad-grabiszyn-do-zamieszkania-ID45YcU.html#ece8b1956f
409446.0,6348.0,60530398,pierwotny,Fabryczna,64.5,3,3,3.0,https://www.otodom.pl/oferta/3-pokoje-64-5m2-balkon-nad-rzeka-stablowice-ID45YIK.html#ece8b1956f
374752.0,9800.0,60529179,pierwotny,Stare Miasto,38.24,2,6,4.0,https://www.otodom.pl/oferta/2-pok-centrum-gotowe-ostatnie-2-pokojowe-ID45Yp5.html#ece8b1956f
543151.0,4850.0,59857136,pierwotny,Psie Pole,111.99,4,,2.0,https://www.otodom.pl/oferta/mieszkanie-b2-7-111-99m2-2-balkony-dwupoziomowe-ID439zG.html#18bb10f16b
489000.0,6178.0,59593198,wtorny,Krzyki,79.15,3,5,2.0,https://www.otodom.pl/oferta/kamienica-z-wszystkimi-mediami-miejskimi-ID422UC.html#18bb10f16b
354619.0,7206.0,60530281,pierwotny,Krzyki,49.21,3,4,4.0,https://www.otodom.pl/oferta/50k-taniej-garaz-w-cenie-9m2-balkon-ostatnie-ID45YGR.html#ece8b1956f
376620.0,6000.0,59859700,pierwotny,Psie Pole,62.77,3,,,https://www.otodom.pl/oferta/mieszkanie-a0-2-62-77m2-ogrodek-ID43af2.html#18bb10f16b
470000.0,10682.0,60530268,wtorny,Śródmieście,44.0,2,4,,https://www.otodom.pl/oferta/srodmiescie-z-ogrodkiem-budynek-2016-r-ID45YGE.html#18bb10f16b
426272.0,7700.0,60530213,pierwotny,Fabryczna,55.36,3,2,,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-z-duzym-ogrodem-ID45YFL.html#18bb10f16b
429000.0,11000.0,60530123,wtorny,Fabryczna,39.0,2,11,2.0,https://www.otodom.pl/oferta/lotnicza-2-pokoje-tuz-przy-stawie-pilczyckim-ID45YEj.html#18bb10f16b
463500.0,7357.0,60451482,wtorny,Krzyki,63.0,4,4,1.0,https://www.otodom.pl/oferta/4-pokoje-1pietro-sky-tower-krzyki-wroclaw-okazja-ID45EbU.html#ece8b1956f
427518.0,5850.0,60530061,pierwotny,dolnośląskie,73.08,4,,,https://www.otodom.pl/oferta/dla-rodziny-nowe-budownictwo-dobre-mpk-ID45YDj.html#18bb10f16b
335787.0,6850.0,59832388,pierwotny,Fabryczna,49.02,2,,,https://www.otodom.pl/oferta/2-pokoje-oddzielna-kuchnia-ogrodek-zielonemiasto-ID4338v.html#ece8b1956f
469000.0,9684.0,60359257,wtorny,Krzyki,48.43,3,4,1.0,https://www.otodom.pl/oferta/bezposrednio-nowe-gotowe-2-lub-3-pokoje-di-trevi-ID45gcp.html#18bb10f16b
427129.0,5050.0,59857268,pierwotny,Psie Pole,84.58,3,,2.0,https://www.otodom.pl/oferta/mieszkanie-b2-2-84-58m2-2-balkony-dwupoziomowe-ID439BO.html#18bb10f16b
287799.5,6950.0,60459190,pierwotny,Fabryczna,41.41,2,2,2.0,https://www.otodom.pl/oferta/2-pokoje-z-loggia-i-balkonem-komorka-lok-gratis-ID45Gce.html#ece8b1956f
394700.0,8345.0,60314986,wtorny,Fabryczna,47.3,2,4,,https://www.otodom.pl/oferta/mieszkanie-podzial-2-3-pokoje-ID454Gm.html#18bb10f16b
579987.0,9124.0,60499895,wtorny,Krzyki,63.57,3,3,,https://www.otodom.pl/oferta/stylowy-3-pokojowy-apartament-z-duzym-tarasem-ID45QML.html#ece8b1956f
432600.0,5000.0,59857275,pierwotny,Psie Pole,86.52,4,,2.0,https://www.otodom.pl/oferta/mieszkanie-b2-1-86-52m2-2-balkony-dwupoziomowe-ID439BW.html#18bb10f16b
326000.0,8811.0,60318792,wtorny,Krzyki,37.0,2,10,1.0,https://www.otodom.pl/oferta/mieszkanie-przy-arkadach-ID455FK.html#18bb10f16b
377220.0,6000.0,57735644,pierwotny,Krzyki,62.87,3,,2.0,https://www.otodom.pl/oferta/gotowe-m-dwupoziomowe-62-87m2-zielony-brochow-ID3UfG4.html#18bb10f16b
1399000.0,15947.0,60530088,wtorny,Krzyki,87.73,3,3,1.0,https://www.otodom.pl/oferta/luksusowy-3-pok-apartament-na-borku-ID45YDK.html#18bb10f16b
456960.0,6400.0,60530195,pierwotny,dolnośląskie,71.4,4,,,https://www.otodom.pl/oferta/dobre-mpk-ogrod-nowe-budownictwo-dla-rodziny-ID45YFt.html#18bb10f16b
348783.0,5700.0,59857303,pierwotny,Psie Pole,61.19,2,,1.0,https://www.otodom.pl/oferta/mieszkanie-b1-6-61-19m2-balkon-ID439Cn.html#18bb10f16b
426328.0,5600.0,59859629,pierwotny,Psie Pole,76.13,3,,1.0,https://www.otodom.pl/oferta/mieszkanie-a1-2-76-13m2-balkon-ID43adT.html#18bb10f16b
536648.0,4900.0,59857625,pierwotny,Psie Pole,109.52,4,,2.0,https://www.otodom.pl/oferta/mieszkanie-a2-3-109-52m2-2-balkony-dwupoziomowe-ID439Hz.html#18bb10f16b
498000.0,7685.0,60314597,wtorny,Śródmieście,64.8,2,7,5.0,https://www.otodom.pl/oferta/mieszkanie-w-centrum-niedaleko-ogrodu-botanicznego-ID454A5.html#18bb10f16b
556877.0,4850.0,59857523,pierwotny,Psie Pole,114.82,4,,2.0,https://www.otodom.pl/oferta/mieszkanie-a2-8-114-82m2-2-balkony-dwupoziomowe-ID439FW.html#18bb10f16b
639000.0,5705.0,60530031,wtorny,dolnośląskie,112.0,3,2,1.0,https://www.otodom.pl/oferta/112-m-ii-poz-taras-garaz-ok-jagodna-ID45YCP.html#18bb10f16b
376420.0,11000.0,59960804,pierwotny,Stare Miasto,34.22,1,6,6.0,https://www.otodom.pl/oferta/apartamenty-halo-apartament-b-6-m13-ID43AxK.html#18bb10f16b
1500000.0,8929.0,60530005,wtorny,Śródmieście,168.0,4,3,1.0,https://www.otodom.pl/oferta/biskupin-4-pokoje-168-m2-cale-pietro-kamienicy-ID45YCp.html#18bb10f16b
720000.0,8487.0,60529995,pierwotny,Krzyki,84.84,4,6,2.0,https://www.otodom.pl/oferta/mieszkanie-4-pokojowe-przy-ul-nyskiej-ID45YCf.html#18bb10f16b
449883.0,11100.0,59960825,pierwotny,Stare Miasto,40.53,1,,6.0,https://www.otodom.pl/oferta/apartamenty-halo-apartament-b-6-m15-ID43Ay5.html#18bb10f16b
612746.64,10824.0,60353776,pierwotny,Stare Miasto,56.61,1,,,https://www.otodom.pl/oferta/apartamenty-halo-lokal-uslugowy-a-0-u4-ID45eM0.html#18bb10f16b
518126.0,9800.0,60157389,pierwotny,Stare Miasto,52.87,2,,1.0,https://www.otodom.pl/oferta/apartamenty-halo-apartament-a-1-m2-ID44pGt.html#18bb10f16b
220945.98,8443.0,59924881,pierwotny,Psie Pole,26.17,1,,1.0,https://www.otodom.pl/oferta/soltysowicka-21c-mieszkanie-a1-11-ID43rcl.html#18bb10f16b
259820.87,8059.0,59923398,pierwotny,Psie Pole,32.24,2,,4.0,https://www.otodom.pl/oferta/soltysowicka-21c-mieszkanie-b4-1-ID43qOq.html#18bb10f16b
252099.62,8443.0,59923297,pierwotny,Psie Pole,29.86,2,,5.0,https://www.otodom.pl/oferta/soltysowicka-21c-mieszkanie-b5-8-ID43qMN.html#18bb10f16b
187780.8,8763.0,59923336,pierwotny,Psie Pole,21.43,1,,5.0,https://www.otodom.pl/oferta/soltysowicka-21c-mieszkanie-a5-10-ID43qNq.html#18bb10f16b
464375.0,6350.0,60529970,pierwotny,Fabryczna,73.13,4,3,,https://www.otodom.pl/oferta/4-pokoje-ogrodek-pociag-do-centrum-15-min-ID45YBQ.html#18bb10f16b
399000.0,7673.0,60529969,wtorny,Krzyki,52.0,2,4,4.0,https://www.otodom.pl/oferta/balkonnowe-budpark-tramwaj-rodzinna-ID45YBP.html#18bb10f16b
489000.0,7641.0,60504636,wtorny,dolnośląskie,64.0,3,6,4.0,https://www.otodom.pl/oferta/3-pokoje-64m-2-ok-glinianej-wesolej-ID45S1e.html#18bb10f16b
295660.0,7950.0,60529971,pierwotny,Fabryczna,37.19,2,3,2.0,https://www.otodom.pl/oferta/2-pokoje-ciche-koleja-15-min-do-centrum-ID45YBR.html#18bb10f16b
161493.24,8763.0,59924534,pierwotny,Psie Pole,18.43,1,,1.0,https://www.otodom.pl/oferta/soltysowicka-21c-mieszkanie-b1-2-ID43r6K.html#18bb10f16b
212081.13,8443.0,59924917,pierwotny,Psie Pole,25.12,1,,,https://www.otodom.pl/oferta/soltysowicka-21c-mieszkanie-b0-14-ID43rcW.html#18bb10f16b
331279.0,7050.0,60529973,pierwotny,Fabryczna,46.99,2,3,2.0,https://www.otodom.pl/oferta/2-pokoje-osobna-kuchnia-koleja-15-min-do-centrum-ID45YBT.html#18bb10f16b
448668.0,6600.0,60529972,pierwotny,Fabryczna,67.98,3,3,,https://www.otodom.pl/oferta/3-pokoje-ogrodek-koleja-15-min-do-centrum-ID45YBS.html#18bb10f16b
308669.0,6440.0,60529893,pierwotny,dolnośląskie,47.93,2,,,https://www.otodom.pl/oferta/6440zl-1m2-nowe-budownictwo-dobre-mpk-ID45YAB.html#18bb10f16b
311815.0,7628.0,60529963,pierwotny,Krzyki,40.88,2,4,,https://www.otodom.pl/oferta/taniej-o-54-tys-do-konca-maja-miejsce-naziemne-ID45YBJ.html#18bb10f16b
405913.0,6625.0,60529967,pierwotny,Fabryczna,61.27,3,3,,https://www.otodom.pl/oferta/3-pokoje-ogrodek-koleja-15-min-do-centrum-ID45YBN.html#18bb10f16b
336778.0,7050.0,60529965,pierwotny,Fabryczna,47.77,2,3,,https://www.otodom.pl/oferta/2-pokoje-osobna-kuchnia-ogrodek-ID45YBL.html#18bb10f16b
371164.0,6890.0,60529909,pierwotny,Fabryczna,53.87,3,4,1.0,https://www.otodom.pl/oferta/funkcjonalne-3-pokoje-duzy-balkon-ID45YAR.html#18bb10f16b
447000.0,8575.0,60529960,wtorny,Krzyki,52.13,3,3,3.0,https://www.otodom.pl/oferta/bardzo-zadbane-3-pokoje-balkon-miejsce-postojowe-ID45YBG.html#18bb10f16b
874062.0,12600.0,60075424,pierwotny,Śródmieście,69.37,2,,4.0,https://www.otodom.pl/oferta/nowe-mieszkanie-polaka-pl-grunwaldzki-wroclaw-ID444ms.html#18bb10f16b
422000.0,8440.0,60529709,wtorny,Fabryczna,50.0,3,4,3.0,https://www.otodom.pl/oferta/3-pokoje-po-generalnym-remoncie-centrum-wroclawia-ID45YxD.html#18bb10f16b
316261.0,7719.0,60529964,pierwotny,Krzyki,40.97,2,4,1.0,https://www.otodom.pl/oferta/rabat-53k-2x-miejsce-naziemne-w-cenie-okazja-ID45YBK.html#18bb10f16b
374000.0,6894.0,60529664,pierwotny,Fabryczna,54.25,3,,,https://www.otodom.pl/oferta/gotowe-z-balkonem-9m2-8-rabatu-od-dewelopera-ID45YvU.html#18bb10f16b
549000.0,13446.0,60529581,pierwotny,Stare Miasto,40.83,2,11,6.0,https://www.otodom.pl/oferta/mieszkanie-40-83-m-wroclaw-ID45Ywz.html#18bb10f16b
799000.0,12106.0,60079481,wtorny,Stare Miasto,66.0,3,,,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-kepa-mieszczanska-bezposrednio-ID445pT.html#18bb10f16b
404595.0,6750.0,60354552,pierwotny,Krzyki,40.6,2,,,https://www.otodom.pl/oferta/planty-raclawickie-r1-2-0-2-2a-ID45jgP.html#18bb10f16b
412089.99,10150.0,60371063,pierwotny,Psie Pole,59.94,3,,2.0,https://www.otodom.pl/oferta/akacjowy-zakatek-b4-1-2-18-3k-ID45eYv.html#18bb10f16b
296000.0,7400.0,60405745,wtorny,Stare Miasto,40.0,2,4,4.0,https://www.otodom.pl/oferta/osiedle-szczepin-2-pokoje-rezerwacja-ID45sid.html#18bb10f16b
324415.0,8050.0,60354599,pierwotny,Fabryczna,40.3,2,,,https://www.otodom.pl/oferta/awipolis-l2-1-0-1-2a-ID45eZh.html#18bb10f16b
356953.56,6509.0,60371592,pierwotny,Fabryczna,54.84,3,,,https://www.otodom.pl/oferta/sloneczne-stablowice-z8-1-0-6-3a-ID45jpm.html#18bb10f16b
284467.0,10185.0,60529516,pierwotny,Śródmieście,27.93,1,6,2.0,https://www.otodom.pl/oferta/1-pokojowe-mieszkanie-w-urokliwej-czesci-nadodrza-ID45Yuv.html#18bb10f16b
878850.0,12600.0,60529518,pierwotny,Śródmieście,69.75,3,6,6.0,https://www.otodom.pl/oferta/apartament-ok-70-m2-dwa-balkony-grumwaldzki-ID45Yuy.html#18bb10f16b
635845.0,12950.0,60030738,pierwotny,Śródmieście,49.1,2,,2.0,https://www.otodom.pl/oferta/browary-wroclawskie-bl3-1-2-5-2a-ID43SJI.html#18bb10f16b
411288.3,7659.0,60423259,pierwotny,Fabryczna,53.7,3,,,https://www.otodom.pl/oferta/czwarty-wymiar-b-b-0-2-3a-ID45vQH.html#18bb10f16b
351130.5,7065.0,59981211,pierwotny,Psie Pole,49.7,2,,,https://www.otodom.pl/oferta/forma-a4-2-0-3-2k-ID43FQT.html#18bb10f16b
692370.0,12600.0,60423866,pierwotny,Stare Miasto,54.95,3,,8.0,https://www.otodom.pl/oferta/forma-km3-2-8-2-3a-ID45x0u.html#18bb10f16b
540000.0,9310.0,60529514,wtorny,Fabryczna,58.0,3,5,4.0,https://www.otodom.pl/oferta/3-pok-nowe-budownictwo-ok-grabiszynskiej-ID45Yuu.html#18bb10f16b
375000.0,7143.0,60529512,wtorny,Krzyki,52.5,2,4,1.0,https://www.otodom.pl/oferta/rozkladowe-2-pok-balkon-wykonczone-jagodno-ID45Yus.html#18bb10f16b
499000.0,7677.0,60487289,wtorny,Śródmieście,65.0,3,15,5.0,https://www.otodom.pl/oferta/mieszkanie-inwestycyjne-plac-grunwaldzki-ID45Nwr.html#f69ddddc84
799000.0,17054.0,60307261,pierwotny,Stare Miasto,46.85,2,18,8.0,https://www.otodom.pl/oferta/supermieszkanie-apartament-8-pietro-atal-towers-ID452FL.html#f69ddddc84
339000.0,7560.0,60018429,wtorny,Krzyki,44.84,2,2,,https://www.otodom.pl/oferta/2-pok-rozklad-45m2-po-gen-remoncie-ksieze-male-ID43Pxb.html#f69ddddc84
480000.0,8547.0,60529268,wtorny,Wrocław,56.16,2,4,4.0,https://www.otodom.pl/oferta/krzyki-rozkladowe-dwustronne-2014-r-ID45Yqv.html#f69ddddc84
453298.0,9690.0,60529310,pierwotny,Krzyki,46.78,2,7,6.0,https://www.otodom.pl/oferta/pelen-rozklad-balkon-tarnogaj-ID45Yrc.html#f69ddddc84
899000.0,18209.0,60307305,pierwotny,Stare Miasto,49.37,2,18,,https://www.otodom.pl/oferta/apartament-penthouse-15-pietro-atal-towers-ID452Gt.html#f69ddddc84
366030.0,7350.0,59981810,pierwotny,Krzyki,49.8,2,,4.0,https://www.otodom.pl/oferta/cztery-pory-roku-j16-1-4-1-2k-ID43G0y.html#18bb10f16b
353295.0,6750.0,60529463,wtorny,Psie Pole,52.34,2,4,1.0,https://www.otodom.pl/oferta/narozne-sloneczne-z-balkonem-gotowe-po-wakacjach-ID45YtF.html#18bb10f16b
419000.0,7759.0,60529417,wtorny,Fabryczna,54.0,3,4,1.0,https://www.otodom.pl/oferta/po-remoncie-przyjazna-okolica-tramwaj-ID45YsW.html#f69ddddc84
440739.94,6485.0,59982508,pierwotny,Krzyki,67.96,3,,2.0,https://www.otodom.pl/oferta/ksiezno-p2b-1-2-5-3k-ID43GbO.html#18bb10f16b
334747.0,6790.0,60529373,pierwotny,Fabryczna,49.3,2,4,2.0,https://www.otodom.pl/oferta/funkcjonalne-mieszkanie-2-pokoje-osobna-kuchnia-ID45Ysd.html#f69ddddc84
398848.0,6400.0,60529488,pierwotny,Fabryczna,62.32,3,4,1.0,https://www.otodom.pl/oferta/promocja-rewelacyjny-rozklad-stablowice-ID45Yu4.html#18bb10f16b
447736.0,9230.0,60529493,pierwotny,Krzyki,48.51,2,7,1.0,https://www.otodom.pl/oferta/2-pokojowe-z-oddzielna-kuchnia-armii-krajowej-ID45Yu9.html#18bb10f16b
398913.0,6790.0,60529368,pierwotny,Fabryczna,58.75,3,4,1.0,https://www.otodom.pl/oferta/funkcjonalne-mieszkanie-3-pokoje-duzy-balkon-ID45Ys8.html#f69ddddc84
335000.0,9853.0,60529266,wtorny,Krzyki,34.0,2,3,1.0,https://www.otodom.pl/oferta/krzyki-jagodno-2-pokoje-z-balkonem-ID45Yqu.html#f69ddddc84
393750.0,10500.0,60299033,pierwotny,Śródmieście,37.5,2,,5.0,https://www.otodom.pl/oferta/olimpia-port-m19-1-5-4-2a-ID450x3.html#18bb10f16b
420964.0,10290.0,60529358,pierwotny,Fabryczna,40.91,2,5,2.0,https://www.otodom.pl/oferta/2-pokoje-idealne-do-dalszego-wynajmu-centrum-ID45YrY.html#f69ddddc84
599000.0,9304.0,60529221,wtorny,Krzyki,64.38,3,6,4.0,https://www.otodom.pl/oferta/65m2-2-pok-salon-z-aneksem-pradzynskiego-2012-ID45YpL.html#f69ddddc84
1590000.0,11197.0,60529449,wtorny,Fabryczna,142.0,5,3,,https://www.otodom.pl/oferta/2-mieszkania-22-parkingi-20-komorek-ID45Ytr.html#18bb10f16b
434733.0,7100.0,60529490,pierwotny,Fabryczna,61.23,2,3,1.0,https://www.otodom.pl/oferta/gotowe-i-atrakcyjne-mieszkanie-na-oporowie-ID45Yu6.html#18bb10f16b
537300.0,9559.0,60529230,pierwotny,Stare Miasto,56.21,3,8,2.0,https://www.otodom.pl/oferta/gotowewsrod-zielenispacerem-do-rynkubulwar-ID45YpU.html#f69ddddc84
549562.0,8352.0,60529220,pierwotny,Śródmieście,65.8,3,4,3.0,https://www.otodom.pl/oferta/winda-2xlazienkaprzystan-nad-odrajasna-kuchnia-ID45YpK.html#f69ddddc84
605472.0,8904.0,60529227,pierwotny,Śródmieście,68.0,3,5,5.0,https://www.otodom.pl/oferta/bulwar-nad-odrawaterfront10m-tarasochronapark-ID45YpR.html#f69ddddc84
412099.0,7493.0,60529214,pierwotny,Psie Pole,55.0,3,6,2.0,https://www.otodom.pl/oferta/3pok-media-miejskie15min-centrumnarozny-balkon-ID45YpE.html#f69ddddc84
648000.0,10322.0,60529239,pierwotny,Stare Miasto,62.78,3,8,7.0,https://www.otodom.pl/oferta/apartamentgotowekomfortdobra-lokata-ID45Yq3.html#f69ddddc84
348876.0,6583.0,60529362,pierwotny,Fabryczna,53.0,3,4,3.0,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-gotowe-21-tys-taniej-ID45Ys2.html#f69ddddc84
356022.0,6877.0,60529219,pierwotny,Krzyki,51.77,2,4,4.0,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-na-krzykach-promocja-ID45YpJ.html#f69ddddc84
139000.0,8191.0,60529213,pierwotny,Fabryczna,16.97,1,4,4.0,https://www.otodom.pl/oferta/apartamenty-pod-inwestycje-promocja-ID45YpD.html#f69ddddc84
556502.0,8208.0,60529200,pierwotny,Śródmieście,67.8,3,4,1.0,https://www.otodom.pl/oferta/mini-port0-prowizjiparkjasna-kuchniataras-11m-ID45Ypq.html#f69ddddc84
549000.0,6575.0,60529215,pierwotny,Krzyki,83.5,4,4,,https://www.otodom.pl/oferta/4-pokojowe-mieszkanie-z-duzym-ogrodem-ID45YpF.html#f69ddddc84
771000.0,10013.0,60529196,pierwotny,Stare Miasto,77.0,4,8,6.0,https://www.otodom.pl/oferta/10mbalkonblisko-centrumgotoweodra-ID45Ypm.html#f69ddddc84
441819.0,6300.0,60529339,pierwotny,Fabryczna,70.13,3,3,3.0,https://www.otodom.pl/oferta/3-pokoje-70m2-dwupoziomowe-krzyki-ID45YrF.html#f69ddddc84
425648.0,7190.0,60529208,pierwotny,Psie Pole,59.2,3,6,1.0,https://www.otodom.pl/oferta/dwustronnemedia-miejskiejasna-kuchniarolety-ID45Ypy.html#f69ddddc84
459000.0,7914.0,60529191,wtorny,Krzyki,58.0,3,4,,https://www.otodom.pl/oferta/wirtualny-spacer-mieszkanie-3-pokojowe-sztabowa-ID45Yph.html#f69ddddc84
359000.0,11717.0,60529192,wtorny,Krzyki,30.64,1,3,,https://www.otodom.pl/oferta/ekskluzywna-kawalerka-z-tarasem-blisko-centrum-ID45Ypi.html#f69ddddc84
519000.0,7219.0,60449748,wtorny,Psie Pole,71.89,4,2,1.0,https://www.otodom.pl/oferta/4-pokojowe-72-m2-na-soltysowicach-spacer-3d-ID45DJV.html#f69ddddc84
404622.0,7475.0,60529100,pierwotny,Fabryczna,54.13,3,2,2.0,https://www.otodom.pl/oferta/3-pokoje-balkon-nad-rzeka-stablowice-ID45YnO.html#f69ddddc84
440000.0,8627.0,60529126,wtorny,Fabryczna,51.0,2,7,4.0,https://www.otodom.pl/oferta/2-balkony-komorka-miejsce-postojowe-pod-budynkie-ID45Yoe.html#f69ddddc84
276670.0,7437.0,60529097,pierwotny,Fabryczna,37.2,2,4,,https://www.otodom.pl/oferta/2-pokoje-balkon-nad-rzeka-stablowice-ID45YnL.html#f69ddddc84
276395.0,7450.0,60529096,pierwotny,Fabryczna,37.1,2,4,,https://www.otodom.pl/oferta/2-pokoje-balkon-nad-rzeka-stablowice-ID45YnK.html#f69ddddc84
394836.0,7800.0,60528934,pierwotny,Fabryczna,50.62,2,4,,https://www.otodom.pl/oferta/mieszkanie-we-wroclawiu-prestizowe-osiedle-ID45Yl8.html#f69ddddc84
413972.0,12350.0,60528999,pierwotny,Stare Miasto,33.52,1,5,1.0,https://www.otodom.pl/oferta/kawalerka-5-minut-od-rynku-ID45Ymb.html#f69ddddc84
336000.0,8237.0,60528946,pierwotny,Fabryczna,40.79,2,,,https://www.otodom.pl/oferta/7min-park-tysiaclecia-ogrodek-41m2-gotowa-inwest-ID45Ylk.html#f69ddddc84
325000.0,9559.0,60305825,wtorny,Krzyki,34.0,2,2,2.0,https://www.otodom.pl/oferta/2pok-gaj-100m-do-umed-tramwaj-widok-na-park-ID452iB.html#f69ddddc84
370000.0,6852.0,60528942,pierwotny,dolnośląskie,54.0,3,4,1.0,https://www.otodom.pl/oferta/bezposrednio-cena-promocyjna-balkon-parking-ID45Ylg.html#f69ddddc84
465000.0,8017.0,60528937,wtorny,Krzyki,58.0,3,,2.0,https://www.otodom.pl/oferta/rozkladowe-3-pokoje-balkon-rondo-powst-sl-ID45Ylb.html#f69ddddc84
430270.0,8500.0,60528935,pierwotny,Krzyki,50.62,3,3,2.0,https://www.otodom.pl/oferta/atrakcyjne-mieszkanie-50-62-mkw-ID45Yl9.html#f69ddddc84
388332.0,9200.0,60528930,pierwotny,Krzyki,42.21,2,7,1.0,https://www.otodom.pl/oferta/2-pokoje-w-centrum-oddanie-2022-ID45Yl4.html#f69ddddc84
331632.0,8460.0,60528928,pierwotny,Psie Pole,39.2,2,5,1.0,https://www.otodom.pl/oferta/mieszkanie-15-min-od-rynku-gotowe-ID45Yl2.html#f69ddddc84
460000.0,9046.0,60528924,pierwotny,Fabryczna,50.85,2,8,7.0,https://www.otodom.pl/oferta/gotowe-w-pazdzierniku-swietna-inwestycja-ID45YkY.html#f69ddddc84
234990.0,9475.0,60528929,wtorny,dolnośląskie,24.8,1,10,6.0,https://www.otodom.pl/oferta/magnolia-kawalerka-winda-ID45Yl3.html#f69ddddc84
3391669.0,11283.0,60528925,pierwotny,Śródmieście,300.61,3,6,6.0,https://www.otodom.pl/oferta/prestizowe-mieszkanie-w-scislym-centrum-gotowe-ID45YkZ.html#f69ddddc84
411570.0,7650.0,60528927,pierwotny,Psie Pole,53.8,3,5,5.0,https://www.otodom.pl/oferta/gotowe-3-pokoje-15-min-od-rynku-ID45Yl1.html#f69ddddc84
436652.0,8650.0,60528923,pierwotny,Krzyki,50.48,3,3,3.0,https://www.otodom.pl/oferta/nowe-3-pokoje-blisko-centrum-niskie-budownictwo-ID45YkX.html#f69ddddc84
454574.0,9070.0,60528922,pierwotny,Krzyki,50.12,2,3,2.0,https://www.otodom.pl/oferta/nowe-2-pokoje-blisko-centrum-idealne-dla-rodziny-ID45YkV.html#f69ddddc84
2376639.0,11038.0,60528926,pierwotny,Śródmieście,215.31,4,6,6.0,https://www.otodom.pl/oferta/prestizowe-mieszkanie-w-scislym-centrum-gotowe-ID45Yl0.html#f69ddddc84
300000.0,8824.0,60528921,wtorny,Krzyki,34.0,1,3,3.0,https://www.otodom.pl/oferta/xxx-ID45YkW.html#f69ddddc84
417365.0,8528.0,60528920,pierwotny,Krzyki,48.94,2,3,1.0,https://www.otodom.pl/oferta/wygodne-2-pokoje-krzyki-promocja-ID45YkU.html#f69ddddc84
360000.0,5839.0,60528919,wtorny,Krzyki,61.65,2,2,1.0,https://www.otodom.pl/oferta/doskonale-na-start-lub-wynajem-ID45YkT.html#f69ddddc84
379000.0,7402.0,60305178,wtorny,Fabryczna,51.2,3,2,,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-51m-z-garazem-i-komorka-ID4528a.html#f69ddddc84
304990.0,8591.0,60528788,wtorny,dolnośląskie,35.5,1,3,,https://www.otodom.pl/oferta/perelka-kawalerka-lux-35m2-ogrod-ID45YiM.html#f69ddddc84
301551.0,7790.0,60528680,pierwotny,Fabryczna,38.71,2,3,3.0,https://www.otodom.pl/oferta/2-pokoje-balkon-duzo-zieleni-maslice-ID45Yh2.html#f69ddddc84
426020.0,8500.0,60402770,pierwotny,Krzyki,50.12,3,3,,https://www.otodom.pl/oferta/mieszkanie-50-12-m-wroclaw-ID45rve.html#f69ddddc84
454545.0,6300.0,60528666,pierwotny,Fabryczna,72.15,4,3,,https://www.otodom.pl/oferta/72-15m2-4-pokoje-nowe-osiedle-na-oporowie-ID45YgO.html#f69ddddc84
430695.0,8500.0,60528377,pierwotny,Krzyki,50.67,3,3,,https://www.otodom.pl/oferta/gotowe-3-pokoje-tramwaj-park-ID45Yc9.html#f69ddddc84
401744.0,6800.0,60528380,pierwotny,Psie Pole,59.08,3,4,3.0,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-dla-rodziny-zakrzow-59m2-ID45Ycc.html#f69ddddc84
305000.0,8026.0,60528432,wtorny,Krzyki,38.0,2,10,,https://www.otodom.pl/oferta/ul-kamienna-2-pok-38m2-parter-ID45Yd2.html#f69ddddc84
