Cena,Cena_za_metr,Id,Liczba pięter,Liczba pokoi,Piętro,Powierzchnia,Rynek,Strefa,URL
425190.0,6790.0,60405135,3,3,2.0,62.62,pierwotny,Fabryczna,https://www.otodom.pl/oferta/3-pokoje-duzy-balkon-smarthome-bez-prowizji-ID45s8n.html#facac55810
481390.0,7475.0,60405137,5,2,Brak danych,64.4,pierwotny,Psie Pole,https://www.otodom.pl/oferta/3-pokoje-osobna-kuchnia-dobra-inwestycja-ID45s8p.html#facac55810
397700.0,10250.0,60405124,4,2,Brak danych,38.8,pierwotny,Krzyki,https://www.otodom.pl/oferta/2-pokoje-ogrodek-0-prowizji-ID45s8c.html#2e64a10c7b
1268000.0,8069.0,60405130,1,5,Brak danych,157.15,pierwotny,Fabryczna,https://www.otodom.pl/oferta/dystyngowany-charakter-w-zielonej-czesci-wroclawia-ID45s8i.html#2e64a10c7b
827970.0,9650.0,60405123,4,5,1.0,85.8,pierwotny,Krzyki,https://www.otodom.pl/oferta/5-pok-zielona-okolica-dla-kazdego-osobny-pokoj-ID45s8b.html#2e64a10c7b
599205.0,7690.0,60405132,3,4,Brak danych,77.92,pierwotny,Fabryczna,https://www.otodom.pl/oferta/4-pok-2-tarasy-duzy-ogrod-smarthome-ID45s8k.html#2e64a10c7b
301785.0,7790.0,60405133,3,2,1.0,38.74,pierwotny,Fabryczna,https://www.otodom.pl/oferta/2-pokoje-balkon-smarthome-spokojna-okolica-ID45s8l.html#2e64a10c7b
545000.0,8949.0,60405127,4,3,3.0,60.9,wtorny,Krzyki,https://www.otodom.pl/oferta/dla-rodziny-3-pokojowe-61-m-krzyki-ID45s8f.html#2e64a10c7b
476030.0,9050.0,60405119,4,3,Brak danych,52.6,pierwotny,Krzyki,https://www.otodom.pl/oferta/3-pok-zielona-okolica-duzy-salon-2021-ID45s87.html#2e64a10c7b
439520.0,6700.0,60405128,3,3,3.0,65.6,pierwotny,Fabryczna,https://www.otodom.pl/oferta/3-pokoje-antresola-balkon-bez-prowizji-ID45s8g.html#2e64a10c7b
441819.0,6300.0,60405129,3,2,3.0,70.13,pierwotny,Fabryczna,https://www.otodom.pl/oferta/2-pokoje-antresola-bez-prowizji-promocja-ID45s8h.html#2e64a10c7b
383910.0,10050.0,60405121,4,2,1.0,38.2,pierwotny,Krzyki,https://www.otodom.pl/oferta/2-pok-zielona-okolica-klub-mieszkanca-2021-ID45s89.html#2e64a10c7b
607050.0,8550.0,60405122,4,4,3.0,71.0,pierwotny,Krzyki,https://www.otodom.pl/oferta/4-pok-zielona-okolica-dla-kazdego-osobny-pokoj-ID45s8a.html#2e64a10c7b
430695.0,8500.0,60405117,3,3,Brak danych,50.67,pierwotny,Krzyki,https://www.otodom.pl/oferta/3-pokoje-z-ogrodkiem-na-klecinie-ID45s85.html#2e64a10c7b
442805.0,8300.0,60405118,3,3,2.0,53.35,pierwotny,Krzyki,https://www.otodom.pl/oferta/atrakcyjne-rabaty-zadzwon-po-wiecej-informacji-ID45s86.html#2e64a10c7b
507265.0,10025.0,60405115,5,3,4.0,50.6,pierwotny,Śródmieście,https://www.otodom.pl/oferta/przytulne-3-pok-w-sercu-wroclawia-0-prowizji-ID45s83.html#2e64a10c7b
542370.0,10100.0,60405116,6,3,5.0,53.7,pierwotny,Śródmieście,https://www.otodom.pl/oferta/3-pok-w-sercu-wroclawia-wysoko-0-prowizji-ID45s84.html#2e64a10c7b
489090.0,10275.0,60405113,5,2,4.0,47.6,pierwotny,Śródmieście,https://www.otodom.pl/oferta/2-pok-balkon-w-samym-centrum-przy-rzece-ID45s81.html#2e64a10c7b
670670.0,9100.0,60405112,3,4,2.0,73.7,pierwotny,Psie Pole,https://www.otodom.pl/oferta/pomiesc-cala-rodzine-w-4-pokojach-bez-prowizji-ID45s80.html#2e64a10c7b
461020.0,7400.0,60405102,4,3,Brak danych,62.3,pierwotny,Krzyki,https://www.otodom.pl/oferta/3-pok-duzo-zieleni-jagodno-0-prowizji-ID45s7Q.html#2e64a10c7b
309750.0,8750.0,60405105,4,2,3.0,35.4,pierwotny,Krzyki,https://www.otodom.pl/oferta/po-co-kawalerka-jak-mozna-miec-2pok-0-prowizji-ID45s7T.html#2e64a10c7b
357870.0,7550.0,60405101,4,2,2.0,47.4,pierwotny,Krzyki,https://www.otodom.pl/oferta/po-co-wynajmowac-mozna-miec-swoje-0-prowizji-ID45s7P.html#2e64a10c7b
444375.0,9375.0,60405106,3,4,1.0,47.4,pierwotny,Psie Pole,https://www.otodom.pl/oferta/2-pokoje-rzeka-taras-klub-fitness-ID45s7U.html#2e64a10c7b
318648.0,6800.0,60405093,4,2,1.0,46.86,pierwotny,Krzyki,https://www.otodom.pl/oferta/2-pokoje-w-niskiej-cenie-na-jagodnie-ID45s7H.html#2e64a10c7b
426800.0,11000.0,60405108,3,2,3.0,38.8,pierwotny,Psie Pole,https://www.otodom.pl/oferta/kawalerka-nie-2-pok-nad-odra-0-prowizji-ID45s7V.html#2e64a10c7b
485865.0,8850.0,60405109,3,2,2.0,54.9,pierwotny,Psie Pole,https://www.otodom.pl/oferta/3-pok-z-duzym-balkonem-nad-odra-0-prowizji-ID45s7X.html#2e64a10c7b
323595.2,7690.0,60405094,4,2,3.0,42.08,pierwotny,Krzyki,https://www.otodom.pl/oferta/dobrze-doswietlone-mieszkanie-od-strony-zachodniej-ID45s7I.html#2e64a10c7b
352293.0,7175.0,60405104,4,2,4.0,49.1,pierwotny,Krzyki,https://www.otodom.pl/oferta/2-pok-balkon-zielen-jagodno-0-prowizji-ID45s7S.html#2e64a10c7b
442805.0,8300.0,60405082,3,2,2.0,53.35,pierwotny,Krzyki,https://www.otodom.pl/oferta/funkcjonalne-2-pok-przy-petli-tramwajowej-klecina-ID45s7v.html#2e64a10c7b
285773.4,8490.0,60405092,4,2,4.0,33.66,pierwotny,Krzyki,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-z-duzym-tarasem-ID45s7G.html#2e64a10c7b
566478.0,8675.0,60405110,3,3,1.0,65.3,pierwotny,Psie Pole,https://www.otodom.pl/oferta/duze-3pok-z-tarasem-i-osobna-kuchnia-0-prowizji-ID45s7Y.html#2e64a10c7b
944944.0,11200.0,60405074,2,2,2.0,84.37,pierwotny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-z-antresola-na-biskupinie-ID45s7o.html#2e64a10c7b
493431.72,6863.0,60405098,2,2,Brak danych,37.59,pierwotny,Śródmieście,https://www.otodom.pl/oferta/2-pokoje-na-biskupinie-ID45s7u.html#2e64a10c7b
451080.0,12000.0,60405080,4,4,4.0,71.9,pierwotny,Krzyki,https://www.otodom.pl/oferta/duze-dwustronne-mieszkanie-w-wysokim-standardzie-ID45s7M.html#2e64a10c7b
391392.0,7248.0,60405097,4,3,3.0,54.0,pierwotny,Krzyki,https://www.otodom.pl/oferta/rozkladowe-mieszkanie-na-jagodnie-ID45s7L.html#2e64a10c7b
567942.0,9190.0,60405076,7,3,7.0,61.8,pierwotny,Krzyki,https://www.otodom.pl/oferta/3-pok-z-duzym-balkonem-wysokie-pietro-tarnogaj-ID45s7q.html#2e64a10c7b
749268.75,11125.0,60405089,8,3,5.0,67.35,pierwotny,dolnośląskie,https://www.otodom.pl/oferta/inwestycja-w-sercu-wroclawia-w-wysokim-standardzie-ID45s7D.html#2e64a10c7b
413618.0,6975.0,60405103,4,3,2.0,59.3,pierwotny,Krzyki,https://www.otodom.pl/oferta/3-pok-duzo-zieleni-jagodno-0-prowizji-ID45s7R.html#2e64a10c7b
209000.0,11297.0,60405099,5,1,2.0,18.5,wtorny,Krzyki,https://www.otodom.pl/oferta/loftowa-kawalerka-do-zamieszkania-18m2-z-antresola-ID45s7N.html#2e64a10c7b
658682.5,12250.0,60405091,8,2,1.0,53.77,pierwotny,dolnośląskie,https://www.otodom.pl/oferta/mieszkanie-z-duzym-tarasem-w-centrum-wroclawia-ID45s7F.html#2e64a10c7b
492400.0,9238.0,60405078,7,3,3.0,53.3,pierwotny,Krzyki,https://www.otodom.pl/oferta/przytulne-3-pok-w-dobrze-skomunikowanej-okolicy-ID45s7s.html#2e64a10c7b
514925.0,10750.0,60405073,2,2,Brak danych,47.9,pierwotny,Śródmieście,https://www.otodom.pl/oferta/2-pokoje-z-tarasem-na-biskupinie-ID45s7n.html#2e64a10c7b
445454.0,10290.0,60405070,7,2,6.0,43.29,pierwotny,Krzyki,https://www.otodom.pl/oferta/dwupokojowe-wlasne-m-z-duzym-balkonem-tarnogaj-ID45s7k.html#2e64a10c7b
274923.0,9900.0,60405081,3,1,3.0,27.77,pierwotny,Krzyki,https://www.otodom.pl/oferta/funkcjonalna-kawalerka-przy-petli-tramwajowej-ID45s7w.html#2e64a10c7b
480069.0,12300.0,60405067,8,2,6.0,39.03,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/przytulne-2-pokoje-spaceruj-nad-odra-ID45s7h.html#2e64a10c7b
671203.5,10450.0,60405068,2,3,Brak danych,64.23,pierwotny,Śródmieście,https://www.otodom.pl/oferta/3-pokoje-na-biskupinie-ID45s7i.html#2e64a10c7b
450625.0,8750.0,60405084,3,3,2.0,51.5,pierwotny,Krzyki,https://www.otodom.pl/oferta/funkcjonalne-3-pok-przy-petli-tramwajowej-klecina-ID45s7y.html#2e64a10c7b
309750.0,8750.0,60405095,4,2,3.0,35.4,pierwotny,Krzyki,https://www.otodom.pl/oferta/2-pokoje-na-jagodnie-ID45s7J.html#2e64a10c7b
439000.0,9240.0,60405066,3,2,3.0,47.51,pierwotny,Psie Pole,https://www.otodom.pl/oferta/2-pokoje-w-kameralnej-inwestycji-ID45s7g.html#2e64a10c7b
771300.0,9000.0,60405065,8,4,1.0,85.7,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/po-co-sie-ograniczac-4-pokoje-w-centrum-ID45s7f.html#2e64a10c7b
642296.0,11725.0,60405058,8,3,6.0,54.78,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/duza-loggia-klub-fitness-blisko-odry-ID45s78.html#2e64a10c7b
869000.0,8623.0,60405064,3,4,Brak danych,100.78,pierwotny,Psie Pole,https://www.otodom.pl/oferta/kameralne-osiedle-mieszkanie-z-duzym-ogrodem-ID45s7e.html#2e64a10c7b
451468.0,11800.0,60405061,8,2,2.0,38.26,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/po-co-kawalerka-jak-mozna-miec-2-pokoje-odra-ID45s7b.html#2e64a10c7b
527252.0,9200.0,60405062,8,3,3.0,57.31,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/dom-dla-calej-twojej-rodziny-centrum-miasta-ID45s7c.html#2e64a10c7b
447180.0,11600.0,60405060,8,3,1.0,38.55,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/kawalerka-dla-wymagajacych-centrum-odra-ID45s7a.html#2e64a10c7b
1553362.0,10575.0,60405057,8,4,7.0,146.89,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/prestiz-w-centrum-miasta-blisko-odry-ID45s77.html#2e64a10c7b
352630.0,6690.0,60405053,4,3,2.0,52.71,pierwotny,Fabryczna,https://www.otodom.pl/oferta/osiedle-w-stylu-skandynawskim-przestronne-3pok-ID45s73.html#2e64a10c7b
368373.0,6990.0,60405056,4,3,1.0,52.7,pierwotny,Fabryczna,https://www.otodom.pl/oferta/3-pokoje-w-zielonych-obrzezach-wroclawia-ID45s76.html#2e64a10c7b
1299000.0,12749.0,60405063,5,1,5.0,101.89,pierwotny,Śródmieście,https://www.otodom.pl/oferta/prestizowy-apartament-w-centrum-ID45s7d.html#2e64a10c7b
385400.0,9400.0,60405041,3,2,Brak danych,41.0,pierwotny,Psie Pole,https://www.otodom.pl/oferta/2-pokoje-z-tarasem-na-swojczycach-ID45s6R.html#c480653b78
440230.0,8275.0,60405040,3,3,Brak danych,53.2,pierwotny,Psie Pole,https://www.otodom.pl/oferta/dwustronne-mieszkanie-z-ogrodkiem-ID45s6Q.html#c480653b78
461510.0,9210.0,60405050,7,3,6.0,50.11,pierwotny,Krzyki,https://www.otodom.pl/oferta/dwustronne-mieszkanie-na-tarnogaju-ID45s70.html#2e64a10c7b
473388.0,9575.0,60405039,4,2,1.0,49.44,pierwotny,Psie Pole,https://www.otodom.pl/oferta/gotowe-mieszkanie-w-wysokim-standardzie-ID45s6P.html#c480653b78
470328.75,7275.0,60405051,3,3,1.0,64.65,pierwotny,Krzyki,https://www.otodom.pl/oferta/wysoki-standard-w-spokojnej-okolicy-ID45s71.html#2e64a10c7b
421034.25,6825.0,60405046,3,3,2.0,61.69,pierwotny,Fabryczna,https://www.otodom.pl/oferta/narozne-3-pokojowe-mieszkanie-w-zielonej-okolicy-ID45s6V.html#2e64a10c7b
870000.0,11031.0,60405034,2,3,Brak danych,78.87,pierwotny,Fabryczna,https://www.otodom.pl/oferta/nowe-zerniki-ponad-150m2-powierzchni-dodatkowej-ID45s6K.html#c480653b78
333321.0,6790.0,60405054,4,2,1.0,49.09,pierwotny,Fabryczna,https://www.otodom.pl/oferta/zielona-okolica-przestronne-2pok-ID45s74.html#2e64a10c7b
446040.0,9450.0,60405037,4,2,3.0,47.2,pierwotny,Fabryczna,https://www.otodom.pl/oferta/rozkladowe-mieszkanie-w-zielonej-okolicy-ID45s6N.html#c480653b78
445454.0,10290.0,60405049,7,2,6.0,43.29,pierwotny,Krzyki,https://www.otodom.pl/oferta/2-pokoje-z-duzym-balkonem-na-tarnogaju-ID45s6Z.html#2e64a10c7b
419668.8,8160.0,60405052,3,2,1.0,51.43,pierwotny,Krzyki,https://www.otodom.pl/oferta/kameralne-osiedle-funkcjonalny-rozklad-ID45s72.html#2e64a10c7b
515565.0,8550.0,60405042,3,3,3.0,60.3,pierwotny,Psie Pole,https://www.otodom.pl/oferta/narozne-mieszkanie-z-balkonem-ID45s6S.html#2e64a10c7b
1060000.0,11740.0,60405035,2,4,Brak danych,90.29,pierwotny,Fabryczna,https://www.otodom.pl/oferta/nowe-zerniki-2xwc-35m2-tarasu-na-dachu-ID45s6L.html#c480653b78
429385.0,6890.0,60405055,4,3,4.0,62.32,pierwotny,Fabryczna,https://www.otodom.pl/oferta/62m2-przestrzeni-na-marzenia-twojej-rodziny-ID45s75.html#2e64a10c7b
378293.13,6898.0,60405047,3,3,Brak danych,54.84,pierwotny,Fabryczna,https://www.otodom.pl/oferta/3-pokoje-z-balkonem-w-niskiej-cenie-ID45s6X.html#2e64a10c7b
483667.2,7776.0,60405029,5,3,2.0,62.2,pierwotny,Fabryczna,https://www.otodom.pl/oferta/nowe-zerniki-pld-zach-olbrzymi-balkon-ID45s6F.html#c480653b78
583968.0,7392.0,60405043,3,4,Brak danych,79.0,pierwotny,Psie Pole,https://www.otodom.pl/oferta/2-lazienki-w-duzym-mieszkaniu-z-balkonem-ID45s6T.html#2e64a10c7b
369457.0,10490.0,60405048,7,2,5.0,35.22,pierwotny,Krzyki,https://www.otodom.pl/oferta/2-pokoje-blisko-tramwaju-na-tarnogaju-ID45s6Y.html#2e64a10c7b
598430.0,8300.0,60405030,5,4,4.0,72.1,pierwotny,Fabryczna,https://www.otodom.pl/oferta/nowe-zerniki-zachodnie-olbrzymi-balkon-ID45s6G.html#c480653b78
497070.0,9450.0,60405036,4,3,1.0,52.6,pierwotny,Fabryczna,https://www.otodom.pl/oferta/3-pokoje-w-wysokim-standardzie-deweloperskim-ID45s6M.html#c480653b78
720000.0,10152.0,60405032,2,3,Brak danych,70.92,pierwotny,Fabryczna,https://www.otodom.pl/oferta/nowe-zerniki-ponad-130m2-powierzchni-dodatkowej-ID45s6I.html#c480653b78
233680.0,9200.0,60405038,3,1,Brak danych,25.4,pierwotny,Krzyki,https://www.otodom.pl/oferta/gotowa-kawalerka-na-klecinie-w-promocyjnej-cenie-ID45s6O.html#c480653b78
663170.0,8300.0,60405031,5,5,Brak danych,79.9,pierwotny,Fabryczna,https://www.otodom.pl/oferta/nowe-zerniki-pld-zach-olbrzymi-ogrodek-ID45s6H.html#c480653b78
360797.5,9725.0,60405044,3,2,3.0,37.1,pierwotny,Psie Pole,https://www.otodom.pl/oferta/2-pokoje-z-aneksem-w-wysokim-standardzie-ID45s6U.html#2e64a10c7b
431405.67,8034.0,60405027,5,3,Brak danych,53.7,pierwotny,Fabryczna,https://www.otodom.pl/oferta/osiedle-wzorcowe-nowe-zerniki-wielki-balkon-ID45s6D.html#c480653b78
807260.0,9050.0,60405026,4,5,1.0,89.2,pierwotny,Fabryczna,https://www.otodom.pl/oferta/duze-mieszkanie-w-zielonej-okolicy-ID45s6C.html#c480653b78
397700.0,10250.0,60405024,4,2,Brak danych,38.8,pierwotny,Fabryczna,https://www.otodom.pl/oferta/2-pokoje-z-ogrodkiem-od-strony-poludniowej-ID45s6A.html#c480653b78
356542.5,10275.0,60405023,5,2,4.0,34.7,pierwotny,Fabryczna,https://www.otodom.pl/oferta/osiedle-wzorcowe-nowe-zerniki-ID45s6z.html#c480653b78
381087.0,6300.0,60405020,4,3,1.0,60.49,pierwotny,Krzyki,https://www.otodom.pl/oferta/2xwc-14m2-tarasu-dobra-cena-ID45s6v.html#c480653b78
566124.0,8750.0,60405022,4,3,Brak danych,64.7,pierwotny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-z-ogrodkiem-w-zielonej-okolicy-ID45s6y.html#c480653b78
323595.2,7690.0,60405017,4,2,1.0,42.08,pierwotny,Krzyki,https://www.otodom.pl/oferta/zachodnie-balkon-dobra-cena-ID45s6t.html#c480653b78
479000.0,8404.0,60405004,4,3,3.0,57.0,wtorny,Krzyki,https://www.otodom.pl/oferta/piekne-mieszkanie-3-pok-przy-ogrodkach-dzialkowych-ID45s6g.html#c480653b78
277792.8,8490.0,60405016,4,2,4.0,32.72,pierwotny,Krzyki,https://www.otodom.pl/oferta/zachodnie-12-m2-tarasu-dobra-cena-ID45s6s.html#c480653b78
345602.4,6890.0,60405018,4,2,1.0,50.16,pierwotny,Krzyki,https://www.otodom.pl/oferta/osobna-kuchnia-balkon-dobra-cena-ID45s6u.html#c480653b78
458892.0,6300.0,60405021,4,4,1.0,72.84,pierwotny,Krzyki,https://www.otodom.pl/oferta/2xwc-2x-bakon-dobra-cena-ID45s6x.html#c480653b78
809158.0,12023.0,60405003,8,3,8.0,67.3,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/ostatnie-pietro-duzy-taras-osobna-kuchnia-ID45s6f.html#c480653b78
699000.0,9140.0,60405013,3,4,2.0,76.48,pierwotny,Psie Pole,https://www.otodom.pl/oferta/wille-miejskie-kameralna-zabudowa-klimatyzacja-ID45s6p.html#c480653b78
1254665.0,11748.0,60405005,8,4,1.0,106.8,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/od-rzeki-duzy-taras-osobna-kuchnia-ID45s6h.html#c480653b78
659900.0,8323.0,60404999,2,4,2.0,79.29,pierwotny,Psie Pole,https://www.otodom.pl/oferta/4-pokoje-2xwc-duzy-balkon-tramwaj-ID45s6b.html#c480653b78
749000.0,8663.0,60405014,3,4,1.0,86.46,pierwotny,Psie Pole,https://www.otodom.pl/oferta/wille-miejskie-kameralna-zabudowa-klimatyzacja-ID45s6q.html#c480653b78
839000.0,8314.0,60405015,3,4,1.0,100.92,pierwotny,Psie Pole,https://www.otodom.pl/oferta/wille-miejskie-kameralna-zabudowa-klimatyzacja-ID45s6r.html#c480653b78
1479916.75,10075.0,60405006,8,4,7.0,146.89,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/dwustronne-2xwc-duzy-taras-osobna-kuchnia-ID45s6i.html#c480653b78
2080890.0,12600.0,60405007,8,5,9.0,165.15,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/ost-pietro-3-strony-swiata-3x-wc-gotowe-ID45s6j.html#c480653b78
439000.0,9374.0,60405009,3,2,3.0,46.83,pierwotny,Psie Pole,https://www.otodom.pl/oferta/wille-miejskie-kameralna-zabudowa-klimatyzacja-ID45s6l.html#c480653b78
427380.0,8500.0,60404991,3,3,3.0,50.28,pierwotny,Krzyki,https://www.otodom.pl/oferta/bulwar-nadrzeczny-obok-petla-tramwajowa-ID45s63.html#c480653b78
301400.0,8476.0,60404995,2,2,Brak danych,35.56,pierwotny,Psie Pole,https://www.otodom.pl/oferta/willa-miejska-na-uboczu-blisko-tramwaj-19m2-tarasu-ID45s67.html#c480653b78
453100.0,7826.0,60404998,2,3,Brak danych,57.9,pierwotny,Psie Pole,https://www.otodom.pl/oferta/willa-miejska-na-uboczu-blisko-tramwaj-ogrod-65m2-ID45s6a.html#c480653b78
412110.0,8550.0,60404990,3,3,3.0,48.2,pierwotny,Krzyki,https://www.otodom.pl/oferta/bulwar-nadrzeczny-obok-petla-tramwajowa-ID45s62.html#c480653b78
449904.0,8400.0,60404992,3,3,3.0,53.56,pierwotny,Krzyki,https://www.otodom.pl/oferta/bulwar-nadrzeczny-obok-petla-tramwajowa-ID45s64.html#c480653b78
599000.0,9063.0,60405012,3,3,3.0,66.09,pierwotny,Psie Pole,https://www.otodom.pl/oferta/wille-miejskie-kameralna-zabudowa-klimatyzacja-ID45s6o.html#c480653b78
2017749.0,10650.0,60405008,8,5,7.0,189.46,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/na-rzeke-3-strony-swiata-3x-wc-gotowe-ID45s6k.html#c480653b78
432000.0,8133.0,60404997,2,3,1.0,53.12,pierwotny,Psie Pole,https://www.otodom.pl/oferta/willa-miejska-na-uboczu-blisko-tramwaj-duzy-balkon-ID45s69.html#c480653b78
1299000.0,12749.0,60404986,5,5,3.0,101.89,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/niepowtarzalne-miejsce-gotowe-loft-ID45s5Y.html#c480653b78
679400.0,7972.0,60405001,2,4,1.0,85.22,pierwotny,Psie Pole,https://www.otodom.pl/oferta/4-pokoje-2xwc-duzy-balkon-tramwaj-ID45s6d.html#c480653b78
416900.0,8859.0,60404996,2,2,1.0,47.06,pierwotny,Psie Pole,https://www.otodom.pl/oferta/willa-miejska-na-uboczu-blisko-tramwaj-garderoba-ID45s68.html#c480653b78
636956.0,11600.0,60405002,8,2,5.0,54.91,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/widok-na-rzeke-duzy-taras-osobna-kuchnia-ID45s6e.html#c480653b78
262100.0,8781.0,60404993,2,1,1.0,29.85,pierwotny,Psie Pole,https://www.otodom.pl/oferta/willa-miejska-na-uboczu-blisko-tramwaj-ID45s65.html#c480653b78
332982.0,6790.0,60404987,4,2,1.0,49.04,pierwotny,Fabryczna,https://www.otodom.pl/oferta/zachodnie-mieszkanie-spokojna-okolica-ID45s5Z.html#c480653b78
352630.0,6690.0,60404988,4,3,2.0,52.71,pierwotny,Fabryczna,https://www.otodom.pl/oferta/wschodnie-mieszkanie-spokojna-okolica-ID45s60.html#c480653b78
429385.0,6890.0,60404989,4,3,4.0,62.32,pierwotny,Fabryczna,https://www.otodom.pl/oferta/zachodnie-mieszkanie-spokojna-okolica-ID45s61.html#c480653b78
549000.0,9377.0,60405011,3,3,3.0,58.55,pierwotny,Psie Pole,https://www.otodom.pl/oferta/wille-miejskie-kameralna-zabudowa-klimatyzacja-ID45s6n.html#c480653b78
437362.0,8640.0,60404961,3,3,2.0,50.62,pierwotny,Krzyki,https://www.otodom.pl/oferta/2-miejsca-postojowe-w-cenie-ID45s5z.html#c480653b78
509000.0,15024.0,60404982,5,1,2.0,33.88,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/centrum-gotowe-zachodnie-ID45s5U.html#c480653b78
829000.0,18010.0,60404983,5,2,3.0,46.03,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/niepowtarzalne-miejsce-gotowe-zachodnie-ID45s5W.html#c480653b78
800640.0,9600.0,60404968,8,4,2.0,83.4,pierwotny,Śródmieście,https://www.otodom.pl/oferta/wysoki-standard-w-samym-centrum-ID45s5G.html#c480653b78
619850.0,10683.0,60404959,5,3,4.0,58.02,wtorny,Fabryczna,https://www.otodom.pl/oferta/hej-zostane-twoim-mieszkaniem-3-pok-grabiszyn-ID45s5x.html#c480653b78
1199000.0,18068.0,60404985,5,3,3.0,66.36,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/niepowtarzalne-miejsce-gotowe-dwustronne-ID45s5X.html#c480653b78
419747.0,8708.0,60404962,3,3,3.0,48.2,pierwotny,Krzyki,https://www.otodom.pl/oferta/2-miejsca-w-hali-garazowej-w-cenie-mieszknia-ID45s5A.html#c480653b78
400000.0,8485.0,60404951,Brak danych,2,8.0,47.14,wtorny,Stare Miasto,https://www.otodom.pl/oferta/dwupokojowe-tuz-przy-legnickiej-ID45s5p.html#c480653b78
389000.0,8277.0,60404899,4,3,1.0,47.0,wtorny,Krzyki,https://www.otodom.pl/oferta/3-pokoje-lux-47-m2-grabiszynska-ID45s4z.html#9d07dc565b
420000.0,8235.0,60404956,4,2,Brak danych,51.0,wtorny,Krzyki,https://www.otodom.pl/oferta/krzyki-dobre-mieszkanie-na-inwestycje-51-m2-ID45s5u.html#c480653b78
315000.0,8289.0,60404948,10,2,Brak danych,38.0,wtorny,Krzyki,https://www.otodom.pl/oferta/2-pokoje-38-m2-ok-borowskiej-ID45s5m.html#c480653b78
481665.6,7254.0,60404940,3,4,Brak danych,66.4,pierwotny,Fabryczna,https://www.otodom.pl/oferta/4-pokoje-z-balkonem-na-oporowie-ID45s5e.html#c480653b78
601509.12,8859.0,60404938,3,3,Brak danych,50.7,pierwotny,Fabryczna,https://www.otodom.pl/oferta/3-pokoje-z-tarasem-ID45s5c.html#c480653b78
383053.1,7555.0,60404967,8,3,2.0,67.9,pierwotny,Śródmieście,https://www.otodom.pl/oferta/dwustronne-mieszkanie-w-sercu-miasta-ID45s5F.html#c480653b78
399000.0,6879.0,60404941,4,3,Brak danych,58.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/2-pokoje-mozliwosc-3-inwestycyjnie-uniwersytet-ID45s5f.html#c480653b78
1099000.0,18464.0,60404984,5,3,4.0,59.52,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/niepowtarzalne-miejsce-gotowe-dwustronne-ID45s5V.html#c480653b78
412110.0,8550.0,60404934,3,3,3.0,48.2,pierwotny,Krzyki,https://www.otodom.pl/oferta/3-pokoje-w-niskiej-cenie-na-klecinie-ID45s58.html#9d07dc565b
278059.0,7857.0,60404964,5,2,Brak danych,35.39,pierwotny,Krzyki,https://www.otodom.pl/oferta/2-pokoje-z-ogrodkiem-w-promocyjnej-cenie-ID45s5C.html#c480653b78
417838.5,8550.0,60404933,3,3,Brak danych,48.87,pierwotny,Krzyki,https://www.otodom.pl/oferta/3-pokoje-z-tarasem-w-zielonej-okolicy-ID45s57.html#9d07dc565b
282538.0,7857.0,60404963,5,2,4.0,35.96,pierwotny,Krzyki,https://www.otodom.pl/oferta/promocja-na-jagodnie-ID45s5B.html#c480653b78
409955.0,7899.0,60404958,6,2,6.0,51.9,wtorny,Fabryczna,https://www.otodom.pl/oferta/2-pokoje-w-sam-raz-dla-pary-gadow-maly-ID45s5v.html#c480653b78
428995.0,11917.0,60404957,5,1,1.0,36.0,wtorny,Krzyki,https://www.otodom.pl/oferta/piekne-studio-na-ktorym-zarobisz-krzyki-ID45s5w.html#c480653b78
1048950.0,11100.0,60404971,8,4,3.0,94.5,pierwotny,Śródmieście,https://www.otodom.pl/oferta/duzy-taras-w-dogodnej-lokalizacji-ID45s5J.html#c480653b78
267859.0,9991.0,60404943,6,1,2.0,26.81,pierwotny,dolnośląskie,https://www.otodom.pl/oferta/kawalerka-w-centrum-ID45s5h.html#c480653b78
322264.8,8138.0,60404936,3,2,3.0,39.6,pierwotny,Fabryczna,https://www.otodom.pl/oferta/2-pokoje-w-spokojnej-okolicy-ID45s5a.html#9d07dc565b
