Cena,Cena_za_metr,Id,Rynek,Strefa,Powierzchnia,Liczba pokoi,Liczba pięter,Piętro,URL
322900.0,6270.0,60469617,pierwotny,Fabryczna,51.5,3,,,https://www.otodom.pl/oferta/osada-kolorowa-l-1-1-ID45IUp.html#9d07dc565b
472900.0,4200.0,60469610,pierwotny,Fabryczna,112.6,2,,,https://www.otodom.pl/oferta/nowe-mieszanie-balkon-taras-super-okolica-ID45IUi.html#9d07dc565b
339900.0,6191.0,60469600,pierwotny,Fabryczna,54.9,3,,,https://www.otodom.pl/oferta/osada-kolorowa-k-2-6-ID45IU8.html#9d07dc565b
318900.0,6302.0,60469622,pierwotny,Fabryczna,50.6,3,,,https://www.otodom.pl/oferta/osada-kolorowa-l-1-4-ID45IUu.html#9d07dc565b
435900.0,4801.0,60469614,pierwotny,Fabryczna,90.8,2,,,https://www.otodom.pl/oferta/nowe-mieszkanie-balkon-taras-maslice-ID45IUm.html#9d07dc565b
261900.0,6733.0,60469606,pierwotny,Fabryczna,38.9,2,,,https://www.otodom.pl/oferta/osada-kolorowa-k-2-8-ID45IUe.html#9d07dc565b
326900.0,6203.0,60469588,pierwotny,Fabryczna,52.7,3,,,https://www.otodom.pl/oferta/osada-kolorowa-k-2-2-ID45ITV.html#9d07dc565b
276900.0,6279.0,60469583,pierwotny,Fabryczna,44.1,2,,,https://www.otodom.pl/oferta/osada-kolorowa-k-1-11-ID45ITR.html#9d07dc565b
273900.0,7023.0,60469558,pierwotny,Fabryczna,39.0,2,,,https://www.otodom.pl/oferta/osada-kolorowa-k-1-8-ID45ITs.html#9d07dc565b
504043.0,8030.0,60469581,pierwotny,Krzyki,62.77,3,10,2.0,https://www.otodom.pl/oferta/rozkladowe-3-pokoje-2-tarasy-super-cena-ID45ITP.html#9d07dc565b
271900.0,6972.0,60469555,pierwotny,Fabryczna,39.0,2,,,https://www.otodom.pl/oferta/osada-kolorowa-k-1-6-ID45ITp.html#9d07dc565b
261900.0,6733.0,60469590,pierwotny,Fabryczna,38.9,2,,,https://www.otodom.pl/oferta/osada-kolorowa-k-2-4-ID45ITY.html#9d07dc565b
261900.0,6733.0,60469589,pierwotny,Fabryczna,38.9,2,,,https://www.otodom.pl/oferta/osada-kolorowa-k-2-3-ID45ITX.html#9d07dc565b
261900.0,6733.0,60469603,pierwotny,Fabryczna,38.9,2,,,https://www.otodom.pl/oferta/osada-kolorowa-k-2-7-ID45IUb.html#9d07dc565b
425900.0,5694.0,60469561,pierwotny,Fabryczna,74.8,3,,,https://www.otodom.pl/oferta/osada-kolorowa-k-1-10-ID45ITw.html#9d07dc565b
271900.0,7026.0,60469559,pierwotny,Fabryczna,38.7,2,,,https://www.otodom.pl/oferta/osada-kolorowa-k-1-9-ID45ITt.html#9d07dc565b
395900.0,9920.0,60469582,pierwotny,Krzyki,99.0,4,10,7.0,https://www.otodom.pl/oferta/apartament-na-7-pietrze-tarasy-55m2-super-cena-ID45ITQ.html#9d07dc565b
982080.0,5307.0,60469608,pierwotny,Fabryczna,74.6,3,,,https://www.otodom.pl/oferta/osada-kolorowa-k-2-10-ID45IUg.html#9d07dc565b
273900.0,7005.0,60469556,pierwotny,Fabryczna,39.1,2,,,https://www.otodom.pl/oferta/osada-kolorowa-k-1-7-ID45ITq.html#9d07dc565b
245900.0,6719.0,60469595,pierwotny,Fabryczna,36.6,2,,,https://www.otodom.pl/oferta/osada-kolorowa-k-2-5-ID45IU3.html#9d07dc565b
531745.0,7790.0,60469580,pierwotny,Krzyki,68.26,3,10,2.0,https://www.otodom.pl/oferta/3-pokoje-osobna-kuchnia-balkon-super-cena-ID45ITO.html#9d07dc565b
385900.0,5360.0,60469586,pierwotny,Fabryczna,72.0,4,,,https://www.otodom.pl/oferta/osada-kolorowa-k-2-1-ID45ITU.html#9d07dc565b
259900.0,6733.0,60469607,pierwotny,Fabryczna,38.6,2,,,https://www.otodom.pl/oferta/osada-kolorowa-k-2-9-ID45IUf.html#9d07dc565b
453145.0,7700.0,60471765,pierwotny,Psie Pole,58.85,3,4,1.0,https://www.otodom.pl/oferta/trzy-pokoje-dwa-balkony-6km-do-centrum-okazja-ID45Jt3.html#c480653b78
359000.0,7978.0,60435130,wtorny,Psie Pole,45.0,2,2,,https://www.otodom.pl/oferta/gotowe-na-wojnowie-2-pokoje-z-ogrodkiem-ID45zVa.html#c480653b78
272900.0,6997.0,60469550,pierwotny,Fabryczna,39.0,2,,,https://www.otodom.pl/oferta/osada-kolorowa-k-1-3-ID45ITk.html#9d07dc565b
363900.0,6231.0,60469545,pierwotny,Fabryczna,58.4,2,,,https://www.otodom.pl/oferta/nowe-mieszkanie-z-tarasem-zielonym-maslice-ID45ITf.html#9d07dc565b
285900.0,6439.0,60469543,pierwotny,Fabryczna,44.4,2,,,https://www.otodom.pl/oferta/nowa-kawalerka-z-balkonem-swietna-lokalizacja-ID45ITd.html#9d07dc565b
280900.0,6201.0,60469544,pierwotny,Fabryczna,45.3,2,,,https://www.otodom.pl/oferta/nowe-mieszkanie-z-balkonem-i-antresola-maslice-ID45ITe.html#9d07dc565b
399900.0,5688.0,60469522,pierwotny,Fabryczna,70.3,3,,,https://www.otodom.pl/oferta/osada-kolorowa-j-2-6-ID45ISS.html#9d07dc565b
299900.0,5846.0,60469540,pierwotny,Fabryczna,51.3,2,,,https://www.otodom.pl/oferta/nowe-mieszkanie-duzy-taras-swietna-lokalizacja-ID45ITa.html#9d07dc565b
325900.0,6184.0,60469549,pierwotny,Fabryczna,52.7,3,,,https://www.otodom.pl/oferta/osada-kolorowa-k-1-2-ID45ITj.html#9d07dc565b
331900.0,5959.0,60469548,pierwotny,Fabryczna,55.7,3,,,https://www.otodom.pl/oferta/osada-kolorowa-k-1-1-ID45ITi.html#9d07dc565b
457900.0,4574.0,60469538,pierwotny,Fabryczna,100.1,2,,,https://www.otodom.pl/oferta/nowe-mieszkanie-taras-zielony-maslice-ID45IT8.html#9d07dc565b
263900.0,6516.0,60469536,pierwotny,Fabryczna,40.5,2,,,https://www.otodom.pl/oferta/osada-kolorowa-j-2-8-ID45IT6.html#9d07dc565b
237900.0,7038.0,60469489,pierwotny,Fabryczna,33.8,2,,,https://www.otodom.pl/oferta/osada-kolorowa-j-1-4-ID45ISl.html#9d07dc565b
262900.0,6656.0,60469542,pierwotny,Fabryczna,39.5,2,,,https://www.otodom.pl/oferta/nowe-mieszkanie-z-balkonem-swietna-lokalizacja-ID45ITc.html#9d07dc565b
240900.0,6407.0,60469506,pierwotny,Fabryczna,37.6,2,,,https://www.otodom.pl/oferta/osada-kolorowa-j-2-2-ID45ISC.html#9d07dc565b
300900.0,5843.0,60469541,pierwotny,Fabryczna,51.5,2,,,https://www.otodom.pl/oferta/nowe-mieszkanie-z-tarasem-swietna-lokalizacja-ID45ITb.html#9d07dc565b
225900.0,6723.0,60469511,pierwotny,Fabryczna,33.6,2,,,https://www.otodom.pl/oferta/osada-kolorowa-j-2-4-ID45ISH.html#9d07dc565b
228900.0,6713.0,60469529,pierwotny,Fabryczna,34.1,2,,,https://www.otodom.pl/oferta/osada-kolorowa-j-2-7-ID45ISZ.html#9d07dc565b
306900.0,5902.0,60469504,pierwotny,Fabryczna,52.0,3,,,https://www.otodom.pl/oferta/osada-kolorowa-j-2-1-ID45ISA.html#9d07dc565b
258900.0,6393.0,60469502,pierwotny,Fabryczna,40.5,2,,,https://www.otodom.pl/oferta/osada-kolorowa-j-1-9-ID45ISy.html#9d07dc565b
249900.0,7286.0,60469498,pierwotny,Fabryczna,34.3,2,,,https://www.otodom.pl/oferta/osada-kolorowa-j-1-8-ID45ISu.html#9d07dc565b
239900.0,7077.0,60469492,pierwotny,Fabryczna,33.9,2,,,https://www.otodom.pl/oferta/osada-kolorowa-j-1-5-ID45ISo.html#9d07dc565b
272900.0,6997.0,60469552,pierwotny,Fabryczna,39.0,2,,,https://www.otodom.pl/oferta/osada-kolorowa-k-1-4-ID45ITm.html#9d07dc565b
223900.0,8025.0,60469496,pierwotny,Fabryczna,27.9,2,,,https://www.otodom.pl/oferta/osada-kolorowa-j-1-7-ID45ISs.html#9d07dc565b
310900.0,5715.0,60469509,pierwotny,Fabryczna,54.4,3,,,https://www.otodom.pl/oferta/osada-kolorowa-j-2-3-ID45ISF.html#9d07dc565b
226900.0,6733.0,60469515,pierwotny,Fabryczna,33.7,2,,,https://www.otodom.pl/oferta/osada-kolorowa-j-2-5-ID45ISL.html#9d07dc565b
341900.0,6273.0,60469487,pierwotny,Fabryczna,54.5,3,,,https://www.otodom.pl/oferta/osada-kolorowa-j-1-3-ID45ISj.html#9d07dc565b
260900.0,7109.0,60469553,pierwotny,Fabryczna,36.7,2,,,https://www.otodom.pl/oferta/osada-kolorowa-k-1-5-ID45ITn.html#9d07dc565b
260900.0,6920.0,60469483,pierwotny,Fabryczna,37.7,2,,,https://www.otodom.pl/oferta/osada-kolorowa-j-1-2-ID45ISf.html#9d07dc565b
199900.0,7996.0,60469478,pierwotny,Fabryczna,25.0,1,,,https://www.otodom.pl/oferta/nowa-kawalerka-z-tarasem-zielonym-maslice-ID45ISa.html#9d07dc565b
236900.0,6968.0,60469494,pierwotny,Fabryczna,34.0,2,,,https://www.otodom.pl/oferta/osada-kolorowa-j-1-6-ID45ISq.html#9d07dc565b
324900.0,6248.0,60469481,pierwotny,Fabryczna,52.0,3,,,https://www.otodom.pl/oferta/osada-kolorowa-j-1-1-ID45ISd.html#9d07dc565b
310900.0,5790.0,60469467,pierwotny,Fabryczna,53.7,3,,,https://www.otodom.pl/oferta/osada-kolorowa-i-2-7-ID45IRZ.html#9d07dc565b
408900.0,4559.0,60469476,pierwotny,Fabryczna,89.7,2,,,https://www.otodom.pl/oferta/nowe-mieszkanie-balkon-taras-antresola-hit-ID45IS8.html#9d07dc565b
261900.0,6715.0,60469462,pierwotny,Fabryczna,39.0,2,,,https://www.otodom.pl/oferta/osada-kolorowa-i-2-4-ID45IRU.html#9d07dc565b
262900.0,6724.0,60469463,pierwotny,Fabryczna,39.1,2,,,https://www.otodom.pl/oferta/osada-kolorowa-i-2-5-ID45IRW.html#9d07dc565b
265900.0,6198.0,60469470,pierwotny,Fabryczna,42.9,2,,,https://www.otodom.pl/oferta/osada-kolorowa-i-3-1-ID45IS2.html#9d07dc565b
271900.0,6990.0,60469455,pierwotny,Fabryczna,38.9,2,,,https://www.otodom.pl/oferta/osada-kolorowa-i-1-4-ID45IRN.html#1df3e1a63d
314900.0,5908.0,60469459,pierwotny,Fabryczna,53.3,3,,,https://www.otodom.pl/oferta/osada-kolorowa-i-2-2-ID45IRR.html#9d07dc565b
349000.0,8725.0,60111869,wtorny,Wrocław,40.0,2,5,,https://www.otodom.pl/oferta/krzyki-rozkladowe-dwustronne-6-min-do-ue-ID44dQh.html#1df3e1a63d
213900.0,7864.0,60469457,pierwotny,Fabryczna,27.2,1,,,https://www.otodom.pl/oferta/osada-kolorowa-i-1-6-ID45IRP.html#1df3e1a63d
260900.0,6724.0,60469466,pierwotny,Fabryczna,38.8,2,,,https://www.otodom.pl/oferta/osada-kolorowa-i-2-6-ID45IRY.html#9d07dc565b
400000.0,7491.0,60469332,wtorny,Krzyki,53.4,2,2,1.0,https://www.otodom.pl/oferta/mieszkanie-z-komorka-2003r-ID45IPO.html#1df3e1a63d
368900.0,5615.0,60469460,pierwotny,Fabryczna,65.7,3,,,https://www.otodom.pl/oferta/osada-kolorowa-i-2-3-ID45IRS.html#9d07dc565b
456900.0,5394.0,60469458,pierwotny,Fabryczna,84.7,4,,,https://www.otodom.pl/oferta/osada-kolorowa-i-2-1-ID45IRQ.html#1df3e1a63d
307900.0,6523.0,60469449,pierwotny,Fabryczna,47.2,3,,,https://www.otodom.pl/oferta/osada-kolorowa-i-1-1-ID45IRH.html#1df3e1a63d
372900.0,5711.0,60469456,pierwotny,Fabryczna,65.3,3,,,https://www.otodom.pl/oferta/osada-kolorowa-i-1-5-ID45IRO.html#1df3e1a63d
374900.0,4628.0,60469471,pierwotny,Fabryczna,81.0,2,,,https://www.otodom.pl/oferta/osada-kolorowa-i-3-2-ID45IS3.html#9d07dc565b
392085.0,9785.0,60469320,pierwotny,Śródmieście,40.07,2,8,6.0,https://www.otodom.pl/oferta/2-pokoje-blisko-centrum-bez-pcc-ID45IPC.html#1df3e1a63d
362489.0,10100.0,60469336,pierwotny,Śródmieście,35.89,1,6,3.0,https://www.otodom.pl/oferta/kawalerka-36-mkw-balkon-stan-deweloperski-ID45IPS.html#1df3e1a63d
337900.0,6785.0,60469453,pierwotny,Fabryczna,49.8,2,,,https://www.otodom.pl/oferta/osada-kolorowa-i-1-3-ID45IRL.html#1df3e1a63d
429000.0,5645.0,60284383,wtorny,Krzyki,76.0,3,2,2.0,https://www.otodom.pl/oferta/krzyki-z-kominkiem-wsrod-zieleni-trojstronne-ID44VIL.html#1df3e1a63d
527957.0,9341.0,60469322,pierwotny,Śródmieście,56.52,3,8,5.0,https://www.otodom.pl/oferta/3-pokoje-srodmiescie-2021-ID45IPE.html#1df3e1a63d
322500.0,4946.0,60345844,pierwotny,Wrocław,65.2,3,2,2.0,https://www.otodom.pl/oferta/radwanice-gotowe-do-odbioru-antresola-ID45cI4.html#1df3e1a63d
333900.0,6241.0,60469451,pierwotny,Fabryczna,53.5,3,,,https://www.otodom.pl/oferta/osada-kolorowa-i-1-2-ID45IRJ.html#1df3e1a63d
337000.0,6608.0,60444683,pierwotny,Krzyki,51.0,2,4,,https://www.otodom.pl/oferta/wroclaw-krzyki-jagodno-ogrod-ID45Cqf.html#1df3e1a63d
349000.0,8310.0,60329857,wtorny,Krzyki,42.0,2,11,10.0,https://www.otodom.pl/oferta/krzyki-przy-sky-tower-wyposazone-z-balkonem-ID458yd.html#1df3e1a63d
437900.0,4644.0,60469473,pierwotny,Fabryczna,94.3,2,,,https://www.otodom.pl/oferta/nowe-mieszkanie-balkon-taras-super-lokalizacja-ID45IS5.html#9d07dc565b
554922.0,9350.0,60469335,pierwotny,Śródmieście,59.35,3,6,2.0,https://www.otodom.pl/oferta/3-pokoje-dobra-lokalizacja-balkon-ID45IPR.html#1df3e1a63d
398161.0,9170.0,60469333,pierwotny,Śródmieście,43.42,2,6,1.0,https://www.otodom.pl/oferta/2-pokoje-z-balkonem-2021-bez-pcc-ID45IPP.html#1df3e1a63d
262364.0,9991.0,60469323,pierwotny,Śródmieście,26.26,1,8,5.0,https://www.otodom.pl/oferta/studio-blisko-centrum-z-duzym-balkonem-bez-pcc-ID45IPF.html#1df3e1a63d
364490.0,6999.0,60469315,pierwotny,Krzyki,52.08,3,3,2.0,https://www.otodom.pl/oferta/gotowe-do-odbioru-3-pokoje-dojazd-do-centrum-20min-ID45IPx.html#1df3e1a63d
374514.0,6969.0,60469122,pierwotny,Krzyki,53.74,3,4,,https://www.otodom.pl/oferta/gotowe-3-pok-w-super-cenie-osiedle-z-silownia-i-ko-ID45IMq.html#1df3e1a63d
395000.0,7964.0,60469058,wtorny,Fabryczna,49.6,2,11,6.0,https://www.otodom.pl/oferta/ladne-2-pokoje-z-balkonem-na-nowym-dworze-ID45ILo.html#1df3e1a63d
860758.0,11950.0,60468938,pierwotny,Śródmieście,72.03,3,5,3.0,https://www.otodom.pl/oferta/3-pokoje-nad-odra-oddanie-2020-ID45IJs.html#1df3e1a63d
407268.0,11466.0,60468937,pierwotny,Śródmieście,35.52,1,5,2.0,https://www.otodom.pl/oferta/kawalerka-nad-rzeka-centrum-oddanie-2020-ID45IJr.html#1df3e1a63d
557000.0,7578.0,60468810,wtorny,Fabryczna,73.5,4,3,,https://www.otodom.pl/oferta/oporow-ID45IHo.html#1df3e1a63d
772754.0,15700.0,60468935,pierwotny,Śródmieście,49.22,2,5,5.0,https://www.otodom.pl/oferta/2-pokoje-w-centrum-z-balkonem-oddanie-2020-ID45IJp.html#1df3e1a63d
429000.0,7383.0,60192534,wtorny,Fabryczna,58.11,3,4,2.0,https://www.otodom.pl/oferta/mieszkanie-przy-parku-rzece-dzialka-ogrodowa-ID44yPk.html#1df3e1a63d
649600.0,11010.0,60408719,pierwotny,Fabryczna,59.0,2,7,7.0,https://www.otodom.pl/oferta/0-apartament-na-dachu-taras-40m-na-maj-ID45t4b.html#1df3e1a63d
385000.0,8750.0,60468532,wtorny,Śródmieście,44.0,2,3,,https://www.otodom.pl/oferta/ladny-rozklad-umeblowane-ID45ICU.html#1df3e1a63d
699999.0,10463.0,60467637,wtorny,Śródmieście,66.9,3,5,3.0,https://www.otodom.pl/oferta/mieszkanie-wykonczone-w-wysokim-standardzie-ID45Iot.html#1df3e1a63d
525888.0,9900.0,60468899,pierwotny,Stare Miasto,53.12,3,6,2.0,https://www.otodom.pl/oferta/apartament-w-centrum-3-pokoje-inwestycja-ID45IIP.html#1df3e1a63d
373000.0,11303.0,60327281,wtorny,Wrocław,33.0,1,,6.0,https://www.otodom.pl/oferta/gotowa-do-zamieszkania-kawalerka-600m-od-rynku-ID457SF.html#1df3e1a63d
369990.0,5692.0,60467954,pierwotny,Psie Pole,65.0,3,2,2.0,https://www.otodom.pl/oferta/3-pokoje-65mkw-ogrodek-170mkw-ID45ItA.html#1df3e1a63d
279000.0,7541.0,60468537,wtorny,Stare Miasto,37.0,2,10,8.0,https://www.otodom.pl/oferta/przy-pl-jana-pawla-ii-ID45ICZ.html#1df3e1a63d
475000.0,8333.0,60241840,wtorny,Krzyki,57.0,4,4,4.0,https://www.otodom.pl/oferta/nowa-cena-4-pok-przy-sky-tower-z-najemcami-4300-mc-ID44LEA.html#1df3e1a63d
350000.0,7709.0,60468540,wtorny,Stare Miasto,45.4,2,8,8.0,https://www.otodom.pl/oferta/2-pokoje-z-pieknym-widokiem-w-centrum-wroclawia-ID45ID2.html#1df3e1a63d
316000.0,5356.0,60467956,pierwotny,Psie Pole,59.0,3,2,2.0,https://www.otodom.pl/oferta/3-pokoje-59mkw-okazja-ID45ItC.html#1df3e1a63d
398000.0,9997.0,60390324,pierwotny,Krzyki,39.81,2,6,5.0,https://www.otodom.pl/oferta/2-pokoje-39-8m2-krzyki-tarnogaj-nyska-ID45ohu.html#1df3e1a63d
307028.0,6590.0,60467377,pierwotny,Krzyki,46.59,3,3,3.0,https://www.otodom.pl/oferta/mieszkanie-46-59-m-wroclaw-ID45Ikh.html#1df3e1a63d
299000.0,9061.0,60467195,wtorny,Psie Pole,33.0,2,3,,https://www.otodom.pl/oferta/2-pokoje-kromera-od-zaraz-ID45Ihl.html#1df3e1a63d
315000.0,5339.0,60467953,pierwotny,Psie Pole,59.0,3,2,2.0,https://www.otodom.pl/oferta/3-pokoje-59mkw-duzy-balkon-ID45Itz.html#1df3e1a63d
749000.0,11176.0,60264034,wtorny,Stare Miasto,67.02,3,3,5.0,https://www.otodom.pl/oferta/bez-pcc-inwestycja-ponad-5-tys-zl-na-reke-centrum-ID44Rqy.html#1df3e1a63d
333355.0,10185.0,60467840,pierwotny,Śródmieście,32.73,1,5,4.0,https://www.otodom.pl/oferta/2-balkony-blisko-centrum-monitoring-sprawdz-ID45IrK.html#1df3e1a63d
410112.0,7200.0,60468931,pierwotny,Krzyki,56.96,3,4,4.0,https://www.otodom.pl/oferta/gotowe-3-pok-na-osiedlu-z-silownia-i-kortem-teniso-ID45IJl.html#1df3e1a63d
437000.0,9500.0,60467202,wtorny,Fabryczna,46.0,3,10,2.0,https://www.otodom.pl/oferta/nowoczesne-b-ladne-3-pok-balkon-w-centrum-ID45Ihs.html#1df3e1a63d
335000.0,7614.0,60467296,wtorny,Psie Pole,44.0,1,9,6.0,https://www.otodom.pl/oferta/duza-kawalerka-mozliwosc-dwoch-pokoi-od-zaraz-ID45IiY.html#1df3e1a63d
573000.0,6821.0,60467355,wtorny,Śródmieście,84.0,3,,1.0,https://www.otodom.pl/oferta/3-pok-rozkladowe-mieszkanie-84-m2-balkon-olbin-ID45IjW.html#1df3e1a63d
325000.0,7927.0,60468802,wtorny,Fabryczna,41.0,2,7,,https://www.otodom.pl/oferta/atrakcyjne-2-pok-ul-gwarecka-wroclaw-kozanow-ID45IHg.html#1df3e1a63d
393455.0,9785.0,60467839,pierwotny,Śródmieście,40.21,2,6,3.0,https://www.otodom.pl/oferta/2-pokoje-balkon-2km-do-centrum-monitoring-ID45IrJ.html#1df3e1a63d
292320.0,11200.0,60468898,pierwotny,Stare Miasto,26.1,1,6,1.0,https://www.otodom.pl/oferta/apartament-inwestycyjny-stare-miasto-promocja-ID45IIO.html#1df3e1a63d
695000.0,5792.0,60233385,wtorny,Psie Pole,120.0,5,4,3.0,https://www.otodom.pl/oferta/mieszkanie-2-poziomy-5-pok-os-strzezone-baltycka-ID44Jsd.html#1df3e1a63d
488000.0,8000.0,60466931,wtorny,Fabryczna,61.0,3,3,3.0,https://www.otodom.pl/oferta/wysoki-standard-3-pok-muchobor-wlk-ID45Id5.html#1df3e1a63d
440000.0,6286.0,60466977,wtorny,Fabryczna,70.0,4,7,,https://www.otodom.pl/oferta/4-pokoje-rozkladowe-70-m-nowy-dwor-ID45IdP.html#1df3e1a63d
399000.0,8143.0,60456592,wtorny,dolnośląskie,49.0,2,3,,https://www.otodom.pl/oferta/2-pokoje-rozklad-balkon-jagodno-ID45Fvk.html#1df3e1a63d
375000.0,7353.0,60466778,wtorny,Śródmieście,51.0,2,4,4.0,https://www.otodom.pl/oferta/pl-grunwaldzki-przy-politechnice-2-pokoje-ID45IaC.html#1df3e1a63d
349000.0,6585.0,60466672,wtorny,Krzyki,53.0,2,4,4.0,https://www.otodom.pl/oferta/mieszkanie-w-spokojnej-dzielnicy-krzyki-ID45I8U.html#1df3e1a63d
259000.0,7190.0,60466234,wtorny,Krzyki,36.02,1,4,3.0,https://www.otodom.pl/oferta/krzyki-36-m2-do-kapitalnego-remontu-ID45I1Q.html#1df3e1a63d
419000.0,10346.0,60466798,wtorny,Krzyki,40.5,2,2,,https://www.otodom.pl/oferta/bienkowice-krzyki-2-pok-ogrodek-m-parkingowe-ID45IaV.html#1df3e1a63d
337000.0,7837.0,60466992,wtorny,Śródmieście,43.0,2,4,3.0,https://www.otodom.pl/oferta/ciche-przytulne-balkon-kamienica-po-rem-ID45Ie4.html#1df3e1a63d
214782.8,8443.0,60064775,pierwotny,Psie Pole,25.44,1,,3.0,https://www.otodom.pl/oferta/soltysowicka-21c-mieszkanie-a-3-16-ID441AH.html#ebfb9a30cc
380000.0,8817.0,60426683,wtorny,dolnośląskie,43.1,2,4,3.0,https://www.otodom.pl/oferta/2-pokoje-po-remoncie-rozklad-grabiszynska-ID45xJW.html#1df3e1a63d
160441.74,8763.0,60064784,pierwotny,Psie Pole,18.31,1,,4.0,https://www.otodom.pl/oferta/soltysowicka-21c-mieszkanie-a-4-19-ID441AQ.html#ebfb9a30cc
599000.0,4546.0,60466754,pierwotny,Fabryczna,131.77,4,,,https://www.otodom.pl/oferta/dwupoziomowe-bezczynszowe-131m-garaz-taras-wroclaw-ID45Iae.html#1df3e1a63d
257000.0,10830.0,60466399,wtorny,Krzyki,23.73,1,10,3.0,https://www.otodom.pl/oferta/powstancow-slaskich-kawalerka-24-m2-w-centrum-ID45I4w.html#1df3e1a63d
395000.0,8537.0,60467174,wtorny,Śródmieście,46.27,2,4,3.0,https://www.otodom.pl/oferta/srodmiescie-2-pokoje-widok-na-park-ID45Ih0.html#1df3e1a63d
479000.0,8990.0,60466239,wtorny,Krzyki,53.28,3,5,,https://www.otodom.pl/oferta/krzyki-gaj-srebrnogoska-2012-do-wprowadzenia-ID45I1W.html#1df3e1a63d
862934.0,11800.0,60466676,pierwotny,Psie Pole,73.13,3,3,1.0,https://www.otodom.pl/oferta/standard-w-wysokim-wydaniu-karlowice-ID45I8Y.html#1df3e1a63d
619000.0,6822.0,60467106,wtorny,Krzyki,90.74,3,4,1.0,https://www.otodom.pl/oferta/krzyki-ladne-w-kamienicy-po-rem-1-pietro-ID45IfU.html#1df3e1a63d
859425.6,10824.0,60353778,pierwotny,Stare Miasto,79.4,1,,,https://www.otodom.pl/oferta/apartamenty-halo-lokal-uslugowy-a-0-u5-ID45eM2.html#ebfb9a30cc
690000.0,7753.0,60466636,wtorny,Stare Miasto,89.0,2,4,3.0,https://www.otodom.pl/oferta/mieszkanie-inwestycja-4-pak-gwarantowany-roi10-ID45I8k.html#1df3e1a63d
619000.0,4698.0,60466763,pierwotny,Fabryczna,131.77,4,,,https://www.otodom.pl/oferta/fabryczna-dwupoziomowe-mieszkanie-garaz-taras-ID45Ian.html#1df3e1a63d
425000.0,8483.0,60466830,wtorny,Fabryczna,50.1,2,3,2.0,https://www.otodom.pl/oferta/mieszkanie-50-10-m-wroclaw-ID45Ibs.html#1df3e1a63d
510000.0,6982.0,60465767,wtorny,Śródmieście,73.05,2,3,2.0,https://www.otodom.pl/oferta/komfortowe-2-pokoje-do-wprowadzenia-nowowiejska-ID45HUj.html#ebfb9a30cc
499000.0,6931.0,60467171,wtorny,Krzyki,72.0,2,4,3.0,https://www.otodom.pl/oferta/z-widokiem-na-ogrod-piekna-kamienica-72-m2-ID45IgX.html#1df3e1a63d
214107.38,8443.0,60064821,pierwotny,Psie Pole,25.36,1,,2.0,https://www.otodom.pl/oferta/soltysowicka-21c-mieszkanie-b-2-15-ID441Br.html#ebfb9a30cc
420000.0,5915.0,60465948,wtorny,Krzyki,71.0,3,4,4.0,https://www.otodom.pl/oferta/wirtualny-spacer-3-pokoje-gajowicka-ID45HXe.html#ebfb9a30cc
645000.0,8487.0,60466077,wtorny,Krzyki,76.0,3,4,4.0,https://www.otodom.pl/oferta/skarbowcow-komfortowe-76m2-dla-singla-lub-pary-ID45HZj.html#ebfb9a30cc
410000.0,7664.0,60466179,wtorny,Krzyki,53.5,3,10,6.0,https://www.otodom.pl/oferta/drukarska-3-osobne-sypialnie-po-remontach-ID45I0X.html#1df3e1a63d
576700.0,7900.0,60465725,wtorny,dolnośląskie,73.0,3,2,1.0,https://www.otodom.pl/oferta/3-pokoje-balkon-garaz-muchobor-ID45HTD.html#ebfb9a30cc
497000.0,12646.0,60466212,wtorny,Krzyki,39.3,2,6,4.0,https://www.otodom.pl/oferta/cichy-kacik-w-centrum-kosciuszki-balkon-ID45I1u.html#1df3e1a63d
359000.0,7180.0,60466106,wtorny,Fabryczna,50.0,2,10,1.0,https://www.otodom.pl/oferta/mieszkanie-z-potencjalem-ID45HZM.html#ebfb9a30cc
459000.0,13114.0,60465231,wtorny,Stare Miasto,35.0,2,4,3.0,https://www.otodom.pl/oferta/komfortowe-35-m2-z-widokiem-na-odre-ID45HLF.html#ebfb9a30cc
420375.0,7125.0,60354659,pierwotny,Fabryczna,59.0,3,,3.0,https://www.otodom.pl/oferta/awipolis-l2-3-3-9-3k-ID45f0f.html#ebfb9a30cc
400275.0,6750.0,60354555,pierwotny,Psie Pole,59.3,3,,2.0,https://www.otodom.pl/oferta/akacjowy-zakatek-b4-1-2-23-3k-ID45eYz.html#ebfb9a30cc
409000.0,7776.0,60465324,wtorny,Krzyki,52.6,2,10,3.0,https://www.otodom.pl/oferta/powstancow-slaskich-2-pokoje-z-8-m2-loggia-ID45HNa.html#ebfb9a30cc
489000.0,8568.0,60418448,wtorny,Fabryczna,57.07,3,4,,https://www.otodom.pl/oferta/dwa-ogrodki-oddzielna-kuchnia-aow-dla-rodziny-ID45wB6.html#ebfb9a30cc
419999.0,8096.0,60465636,pierwotny,Krzyki,51.88,3,2,,https://www.otodom.pl/oferta/tarnogaj-3-pokoje-lato2020-ogrodek-ID45HSc.html#ebfb9a30cc
480000.0,5783.0,60465119,wtorny,Fabryczna,83.0,4,10,,https://www.otodom.pl/oferta/4-pokojowe-rozkladowe-mieszkanie-na-dokerskiej-ID45HJR.html#ebfb9a30cc
