Cena,Cena_za_metr,Id,Liczba pięter,Liczba pokoi,Piętro,Powierzchnia,Rynek,Strefa,URL
413585.0,9050.0,60299277,,2,4.0,45.7,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-1-4-3-2a-ID450AZ.html#bdcca8f8b0
537000.0,8950.0,60299300,,3,5.0,60.0,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-1-5-1-3k-ID450Bm.html#bdcca8f8b0
585620.0,8900.0,60299344,,3,4.0,65.8,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-2-4-3-3k-ID450C4.html#bdcca8f8b0
623045.0,8825.0,60299286,,4,4.0,70.6,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-1-4-4-4a-ID450B8.html#bdcca8f8b0
559300.0,8500.0,60299329,,3,2.0,65.8,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-2-2-3-3k-ID450BP.html#bdcca8f8b0
674310.0,9100.0,60299342,,4,4.0,74.1,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-2-4-2-4a-ID450C2.html#bdcca8f8b0
1068195.0,10650.0,60299231,,5,1.0,100.3,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-1-1-7-5a-ID450Af.html#87a9ea117a
607160.01,8600.0,60299264,,4,3.0,70.6,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-1-3-4-4a-ID450AM.html#bdcca8f8b0
637765.0,11450.0,60299235,,3,2.0,55.7,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-1-2-6-3a-ID450Aj.html#bdcca8f8b0
421800.0,9250.0,60299269,,2,3.0,45.6,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-1-3-5-2a-ID450AR.html#bdcca8f8b0
430920.0,9450.0,60299287,,2,4.0,45.6,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-1-4-5-2a-ID450B9.html#bdcca8f8b0
412680.0,9050.0,60299234,,2,2.0,45.6,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-1-2-5-2a-ID450Ai.html#bdcca8f8b0
649000.0,11800.0,60299272,,3,3.0,55.0,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-1-3-6-3a-ID450AU.html#bdcca8f8b0
676755.0,12150.0,60299318,,3,5.0,55.7,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-1-5-6-3a-ID450BE.html#bdcca8f8b0
1088255.0,10850.0,60299237,,5,2.0,100.3,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-1-2-7-5a-ID450Al.html#bdcca8f8b0
465975.0,8550.0,60299341,,3,4.0,54.5,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-2-4-1-3a-ID450C1.html#bdcca8f8b0
594805.0,8425.0,60299232,,4,2.0,70.6,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-1-2-4-4a-ID450Ag.html#87a9ea117a
441210.0,9550.0,60299301,,2,5.0,46.2,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-1-5-2-2k-ID450Bn.html#bdcca8f8b0
1108315.0,11050.0,60299273,,5,3.0,100.3,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-1-3-7-5a-ID450AW.html#bdcca8f8b0
418110.0,9050.0,60299242,,2,3.0,46.2,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-1-3-2-2k-ID450Aq.html#bdcca8f8b0
684495.0,9275.0,60299088,,4,3.0,73.8,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-1-3-3-4a-ID450xV.html#87a9ea117a
556502.4,8208.0,60299134,,3,1.0,67.8,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-2-1-1-3k-ID450yG.html#87a9ea117a
502335.0,9150.0,60299123,,3,4.0,54.9,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-1-4-4-3a-ID450yw.html#87a9ea117a
593505.0,9075.0,60299111,,3,4.0,65.4,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-1-4-2-3k-ID450yj.html#87a9ea117a
669598.25,9049.0,60299112,,4,4.0,74.0,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-1-4-3-4a-ID450yk.html#87a9ea117a
566477.5,8675.0,60299073,,3,2.0,65.3,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-1-2-2-3k-ID450xH.html#87a9ea117a
616640.0,9400.0,60299129,,3,5.0,65.6,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-1-5-2-3k-ID450yB.html#87a9ea117a
579537.5,8875.0,60299086,,3,3.0,65.3,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-1-3-2-3k-ID450xU.html#87a9ea117a
737000.0,10000.0,60299131,,4,5.0,73.7,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-1-5-3-4a-ID450yD.html#87a9ea117a
422292.5,10325.0,60299142,,2,1.0,40.9,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-2-1-4-2a-ID450yO.html#87a9ea117a
440625.0,9375.0,60299127,,2,5.0,47.0,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-1-5-1-2k-ID450yz.html#87a9ea117a
625500.0,11250.0,60299228,,3,1.0,55.6,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-1-1-6-3a-ID450Ac.html#87a9ea117a
670670.0,9100.0,60299082,,4,2.0,73.7,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-1-2-3-4a-ID450xQ.html#87a9ea117a
614220.0,8700.0,60299210,,4,1.0,70.6,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-1-1-4-4a-ID450zU.html#87a9ea117a
421800.0,9250.0,60299214,,2,1.0,45.6,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m21-1-1-5-2a-ID450zY.html#87a9ea117a
479400.0,11750.0,60299209,,2,5.0,40.8,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-2-5-4-2a-ID450zT.html#87a9ea117a
533420.0,8950.0,60299207,,3,5.0,59.6,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-2-5-2-3k-ID450zR.html#87a9ea117a
605472.0,8904.0,60299202,,3,5.0,68.0,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-2-5-1-3k-ID450zM.html#87a9ea117a
448800.0,11000.0,60299179,,2,3.0,40.8,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-2-3-4-2a-ID450zp.html#87a9ea117a
426800.01,11000.0,60299183,,2,3.0,38.8,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-2-3-5-2a-ID450zt.html#87a9ea117a
522375.0,8750.0,60299185,,3,4.0,59.7,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-2-4-2-3k-ID450zw.html#87a9ea117a
508090.0,8525.0,60299173,,3,3.0,59.6,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-2-3-2-3k-ID450zj.html#87a9ea117a
685000.0,7018.0,60299164,4,4,4.0,97.6,wtorny,Śródmieście,https://www.otodom.pl/oferta/2-mieszkania-2-pokojowe-ID450za.html#87a9ea117a
411279.99,10600.0,60299156,,2,2.0,38.8,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-2-2-5-2a-ID450z2.html#87a9ea117a
432480.0,10600.0,60299154,,2,2.0,40.8,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-2-2-4-2a-ID450z0.html#87a9ea117a
497750.0,9050.0,60299071,,3,1.0,55.0,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-1-1-4-3a-ID450xF.html#87a9ea117a
407400.0,10500.0,60299146,,2,1.0,38.8,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-2-1-5-2a-ID450yS.html#87a9ea117a
485865.0,8850.0,60299084,,3,2.0,54.9,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-1-2-4-3a-ID450xS.html#87a9ea117a
444375.0,9375.0,60299053,,2,1.0,47.4,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-1-1-1-2k-ID450xn.html#87a9ea117a
467408.75,8372.0,60299052,,3,1.0,55.83,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m2-4-1-3-3a-ID450xm.html#87a9ea117a
426049.2,8618.0,60299044,,2,1.0,49.44,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m2-3-1-5-2k-ID450xe.html#87a9ea117a
454537.5,9775.0,60299039,,2,5.0,46.5,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m19-1-5-5-2k-ID450x9.html#87a9ea117a
389550.0,10500.0,60299032,,2,5.0,37.1,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m19-1-5-3-2a-ID450x2.html#87a9ea117a
594125.0,8750.0,60299157,,3,3.0,67.9,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-2-3-1-3k-ID450z3.html#87a9ea117a
439897.5,9975.0,60299000,,2,4.0,44.1,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m19-1-4-2-2k-ID450vv.html#87a9ea117a
542256.0,9480.0,60299012,,3,4.0,57.2,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m19-1-4-7-3a-ID450vI.html#87a9ea117a
449887.5,9675.0,60299006,,2,4.0,46.5,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m19-1-4-6-2k-ID450vC.html#87a9ea117a
661902.51,8675.0,60298994,,4,2.0,76.3,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m19-1-2-7-4k-ID450vq.html#87a9ea117a
385725.0,10425.0,60299002,,2,4.0,37.0,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m19-1-4-4-2a-ID450vy.html#87a9ea117a
390937.5,10425.0,60299004,,2,4.0,37.5,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m19-1-4-5-2a-ID450vA.html#87a9ea117a
402320.0,10700.0,60299016,,2,5.0,37.6,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m19-1-5-1-2a-ID450vM.html#87a9ea117a
444307.5,10075.0,60299030,,2,5.0,44.1,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m19-1-5-2-2k-ID450x0.html#87a9ea117a
438375.0,8750.0,60298996,,2,3.0,50.1,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m19-1-3-1-2k-ID450vs.html#87a9ea117a
435377.49,8725.0,60298964,,2,1.0,49.9,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m19-1-1-1-2k-ID450wV.html#87a9ea117a
385725.0,10425.0,60298965,,2,1.0,37.0,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m19-1-1-4-2a-ID450wX.html#87a9ea117a
390937.5,10425.0,60298968,,2,1.0,37.5,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m19-1-1-5-2a-ID450v0.html#87a9ea117a
580545.0,8550.0,60299152,,3,2.0,67.9,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-2-2-1-3k-ID450yY.html#87a9ea117a
662355.0,8975.0,60299062,,4,1.0,73.8,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-1-1-3-4a-ID450xv.html#87a9ea117a
566477.5,8675.0,60299060,,3,1.0,65.3,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-1-1-2-3k-ID450xu.html#87a9ea117a
582010.0,10175.0,60299042,,3,5.0,57.2,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m19-1-5-6-3a-ID450xc.html#87a9ea117a
423360.0,9600.0,60298992,,2,2.0,44.1,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m19-1-2-2-2k-ID450vo.html#87a9ea117a
396440.0,10600.0,60298999,,2,4.0,37.4,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m19-1-4-1-2a-ID450vw.html#87a9ea117a
428217.22,8547.0,60298969,,2,2.0,50.1,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m19-1-2-1-2k-ID450v1.html#87a9ea117a
669375.0,8750.0,60298997,,4,3.0,76.5,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m19-1-3-7-4k-ID450vt.html#87a9ea117a
798105.0,11550.0,60298951,,3,5.0,69.1,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m18-1-5-1-3a-ID450wJ.html#87a9ea117a
712569.6,10008.0,60298955,,3,2.0,71.2,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m18-2-2-3-3k-ID450wN.html#87a9ea117a
705990.0,10100.0,60298940,,3,4.0,69.9,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m18-1-4-3-3k-ID450wy.html#87a9ea117a
679970.0,9700.0,60298939,,3,3.0,70.1,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m18-1-3-3-3k-ID450wx.html#87a9ea117a
422920.0,10900.0,60299199,,2,4.0,38.8,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m20-2-4-5-2a-ID450zJ.html#87a9ea117a
656120.0,9400.0,60298934,,3,2.0,69.8,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m18-1-2-3-3k-ID450ws.html#87a9ea117a
857977.5,10425.0,60298932,,4,2.0,82.3,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m18-1-2-1-4k-ID450wq.html#87a9ea117a
1103602.5,10725.0,60298914,,5,1.0,102.9,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m18-1-1-2-5k-ID450w8.html#87a9ea117a
641332.5,9175.0,60298916,,3,1.0,69.9,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m18-1-1-3-3k-ID450wa.html#87a9ea117a
839460.0,10200.0,60298911,,4,1.0,82.3,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m18-1-1-1-4k-ID450w5.html#87a9ea117a
584154.01,8280.0,60298908,,4,3.0,70.55,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m17-3-3-5-4a-ID450w2.html#87a9ea117a
471372.5,10225.0,60298902,,2,3.0,46.1,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m17-2-3-1-2k-ID450uV.html#87a9ea117a
522278.25,10261.0,60298905,,2,3.0,50.9,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m17-3-3-2-2k-ID450uZ.html#87a9ea117a
463004.32,10043.0,60298896,,2,2.0,46.1,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m17-1-2-1-2k-ID450uQ.html#87a9ea117a
463827.0,9113.0,60298895,,2,1.0,50.9,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m17-1-1-2-2k-ID450uP.html#87a9ea117a
433283.19,9338.0,60298903,,2,3.0,46.4,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m17-3-3-1-2k-ID450uX.html#87a9ea117a
411000.0,8801.0,60298880,11,3,1.0,46.7,wtorny,Fabryczna,https://www.otodom.pl/oferta/3-pokoje-kolo-parku-grabiszynskiego-ID450uA.html#4c4b025a47
524270.01,10300.0,60298875,,2,2.0,50.9,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m15-2-2-2-2k-ID450uw.html#4c4b025a47
574096.25,11375.0,60298876,,2,4.0,50.47,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m15-2-4-2-2k-ID450uv.html#4c4b025a47
538125.0,10250.0,60298869,,3,1.0,52.5,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m12-2-1-3-3a-ID450up.html#4c4b025a47
491748.78,9682.0,60298874,,2,1.0,50.79,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m15-2-1-2-2k-ID450uu.html#4c4b025a47
472651.98,10176.0,60298873,,2,4.0,46.45,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m15-1-4-1-2k-ID450ut.html#4c4b025a47
495853.0,9925.0,60298871,,2,,49.96,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m12-3-0-3-2k-ID450ur.html#4c4b025a47
479000.0,7484.0,60298209,5,3,4.0,64.0,wtorny,Stare Miasto,https://www.otodom.pl/oferta/grabiszynska-3-pokoje-rozklad-64-m-parking-ID450jL.html#4c4b025a47
624227.82,7797.0,60298893,,5,,80.06,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m16-2-0-2-5a-ID450uN.html#4c4b025a47
460000.0,8214.0,60298183,4,3,3.0,56.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/3-pok-pelen-rozklad-2-msc-park-zlotniki-ID450jl.html#4c4b025a47
999000.0,15609.0,60298466,,3,2.0,64.0,wtorny,Stare Miasto,https://www.otodom.pl/oferta/apartament-przy-rynku-nad-odra-ID450nU.html#4c4b025a47
330000.0,7097.0,60298824,,2,3.0,46.5,wtorny,Fabryczna,https://www.otodom.pl/oferta/kozanowska-balkon-winda-super-cena-ID450tG.html#4c4b025a47
250000.0,9564.0,60298292,11,1,,26.14,wtorny,Fabryczna,https://www.otodom.pl/oferta/okolice-zaporoskiej-piwnica-winda-ID450l6.html#4c4b025a47
491000.0,9667.0,60297906,4,2,1.0,50.79,wtorny,Psie Pole,https://www.otodom.pl/oferta/gotowe-mieszkanie-od-dewelopera-z-widokiem-na-odre-ID450eS.html#4c4b025a47
400000.0,8889.0,60298222,4,2,2.0,45.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/okolice-spizowej-balkon-piwnica-ID450jY.html#4c4b025a47
441000.0,8274.0,60298577,4,3,1.0,53.3,pierwotny,Psie Pole,https://www.otodom.pl/oferta/nowe-od-dewelopera-3-pokojowe-olimpia-port-ID450pH.html#4c4b025a47
574319.0,8715.0,60298132,4,4,3.0,65.9,pierwotny,Fabryczna,https://www.otodom.pl/oferta/4-pokoje-na-krzykach-ID450iv.html#4c4b025a47
524086.5,10650.0,60298868,,2,,49.21,pierwotny,Śródmieście,https://www.otodom.pl/oferta/olimpia-port-m12-1-0-2-2k-ID450uo.html#4c4b025a47
361000.0,9837.0,60297903,3,2,,36.7,wtorny,Psie Pole,https://www.otodom.pl/oferta/nowe-od-dewelopera-z-ogrodkiem-olimpia-port-ID450eP.html#4c4b025a47
375000.0,7353.0,60298651,4,2,4.0,51.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/przestronne-z-potencjalem-2-pok-pl-grunwaldzki-ID450qT.html#4c4b025a47
380000.0,7308.0,60172216,3,2,2.0,52.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/2-pokoje-52m2-rozkladowe-muchobor-ok-factory-ID44txC.html#4c4b025a47
3582800.0,20000.0,60297790,10,6,9.0,179.14,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/apartament-nad-odra-rynek-taras-86m2-6pokoi-ID450d0.html#4c4b025a47
400000.0,6667.0,60297771,5,2,,60.0,wtorny,Psie Pole,https://www.otodom.pl/oferta/2-pokoje-po-remoncie-kamienica-ID450cH.html#4c4b025a47
489000.0,6113.0,60297110,4,4,4.0,80.0,wtorny,Psie Pole,https://www.otodom.pl/oferta/trzebnicka-opcja-rozbudowy-o-2-pokoje-ID45022.html#4c4b025a47
2500000.0,5556.0,60297786,3,6,3.0,450.0,wtorny,Krzyki,https://www.otodom.pl/oferta/wyjatkowe-mieszkanie-dla-wybrednych-ID450cV.html#4c4b025a47
,,60295691,,2,,34.86,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-i-43-ID44ZF9.html#4c4b025a47
,,60295695,,4,,72.6,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-j-01-ID44ZFd.html#4c4b025a47
,,60295699,,3,,54.03,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-j-13-ID44ZFh.html#4c4b025a47
749000.0,8246.0,60297359,4,3,,90.83,wtorny,Stare Miasto,https://www.otodom.pl/oferta/90m2-przy-pl-muzealnym-opcja-na-lokal-z-witryna-ID45063.html#4c4b025a47
798000.0,11548.0,60297206,5,3,5.0,69.1,wtorny,Psie Pole,https://www.otodom.pl/oferta/nowe-duze-mieszkanie-tuz-przy-odrze-olimpia-port-ID4503A.html#4c4b025a47
584000.0,8278.0,60297218,4,4,3.0,70.55,wtorny,Psie Pole,https://www.otodom.pl/oferta/nowe-gotowe-mieszkanie-tuz-przy-odrze-olimpia-port-ID4503M.html#4c4b025a47
369000.0,7672.0,60295838,4,2,2.0,48.1,wtorny,Krzyki,https://www.otodom.pl/oferta/komandorska-obok-ue-rozklad-media-miejskie-ID44ZHv.html#4c4b025a47
,,60295688,,2,,39.44,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-i-35-ID44ZF6.html#4c4b025a47
481545.0,12300.0,60092695,8,2,6.0,39.15,pierwotny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-39m-kepa-mieszczanska-wroclaw-bk2-m084-ID448R1.html#4c4b025a47
485000.0,7462.0,60297622,2,4,,65.0,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-65-m-wroclaw-ID450ai.html#4c4b025a47
,,60295698,,3,,51.29,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-j-12-ID44ZFg.html#4c4b025a47
,,60295704,,3,,54.03,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-j-33-ID44ZFm.html#4c4b025a47
,,60295703,,3,,51.29,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-j-32-ID44ZFl.html#4c4b025a47
460000.0,9020.0,60297619,3,2,,51.0,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-51-m-wroclaw-ID450af.html#4c4b025a47
,,60295696,,3,,51.29,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-j-02-ID44ZFe.html#4c4b025a47
,,60295690,,2,,48.8,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-i-42-ID44ZF8.html#4c4b025a47
,,60295697,,4,,72.6,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-j-11-ID44ZFf.html#4c4b025a47
,,60295701,,3,,51.29,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-j-22-ID44ZFj.html#4c4b025a47
489625.0,12500.0,60088034,8,2,8.0,39.17,pierwotny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-kepa-mieszczanska-bk2-m101-ID447DQ.html#4c4b025a47
633100.0,10000.0,60092708,8,3,6.0,63.31,pierwotny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-nowe-63m2-wroclaw-bk2-m083-ID448Re.html#4c4b025a47
781600.0,10000.0,60088100,8,4,8.0,78.16,pierwotny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-4-pokojowe-kepa-mieszczanska-bk2-m097-ID447EU.html#4c4b025a47
,,60295689,,3,,66.64,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-i-41-ID44ZF7.html#4c4b025a47
,,60295687,,2,,34.86,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-i-33-ID44ZF5.html#4c4b025a47
279000.0,10372.0,60295887,11,1,2.0,26.9,wtorny,Fabryczna,https://www.otodom.pl/oferta/przyjemna-kawalerka-z-dobra-komunikacja-z-centum-ID44ZIj.html#4c4b025a47
,,60295702,,3,,54.03,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-j-23-ID44ZFk.html#4c4b025a47
,,60295686,,2,,48.8,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-i-32-ID44ZF4.html#4c4b025a47
,,60295685,,3,,66.64,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-i-31-ID44ZF3.html#4c4b025a47
,,60295656,,2,,31.51,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-h-42-ID44ZEA.html#4c4b025a47
,,60295683,,2,,35.58,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-i-24-ID44ZF1.html#4c4b025a47
,,60295680,,2,,39.44,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-i-15-ID44ZEY.html#4c4b025a47
,,60295684,,2,,39.44,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-i-25-ID44ZF2.html#4c4b025a47
,,60295681,,2,,48.8,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-i-22-ID44ZEZ.html#4c4b025a47
,,60295682,,2,,34.86,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-i-23-ID44ZF0.html#4c4b025a47
,,60295658,,3,,63.01,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-h-44-ID44ZEC.html#4c4b025a47
,,60295655,,3,,63.01,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-h-34-ID44ZEz.html#4c4b025a47
,,60295654,,2,,31.47,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-h-33-ID44ZEy.html#4c4b025a47
,,60295671,,2,,39.44,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-i-05-ID44ZEP.html#4c4b025a47
,,60295675,,2,,48.8,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-i-12-ID44ZET.html#4c4b025a47
,,60295679,,2,,35.58,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-i-14-ID44ZEX.html#4c4b025a47
,,60295645,,2,,31.47,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-h-03-ID44ZEp.html#9ac12b59a5
,,60295646,,3,,63.01,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-h-04-ID44ZEq.html#9ac12b59a5
,,60295673,,3,,66.64,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-i-11-ID44ZER.html#4c4b025a47
,,60295650,,3,,63.01,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-h-24-ID44ZEu.html#9ac12b59a5
,,60295648,,3,,63.01,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-h-14-ID44ZEs.html#9ac12b59a5
,,60295657,,2,,31.47,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-h-43-ID44ZEB.html#4c4b025a47
,,60295647,,4,,71.39,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-h-11-ID44ZEr.html#9ac12b59a5
,,60295649,,4,,71.39,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowicka-2-h-21-ID44ZEt.html#9ac12b59a5
